% Device,CC1409005
% File name,CC1409005_20241204_154754
% Cast time (UTC),2024-12-04 15:47:54
% Cast time (local),2024-12-04 15:47:54
% Sample type,Cast
% Cast data,Raw
% Location source,Manual
% Default latitude,32
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),1018.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2014-04-07
% Temperature calibration date,2014-04-07
% Pressure calibration date,2014-03-04
% 
Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
0.2,0,22.528446197509766,140.88375854492188
0.4,-0.0017665439473137923,22.527072906494141,140.7928466796875
0.6,0.0010483635213880405,22.523624420166016,140.68667602539063
0.8,0.0066851932923359669,22.525678634643555,140.63322448730469
1,0.0035119797283229559,22.527322769165039,140.6302490234375
1.2,0.0031511517233919761,22.528650283813477,140.75299072265625
1.4,0.0020903267702188089,22.523109436035156,140.8424072265625
1.6,-0.0039067164446731084,22.526100158691406,140.92984008789063
1.8,-0.0032061049354439319,22.524330139160156,140.92912292480469
2,0.0073669430972227445,22.524770736694336,140.87211608886719
2.2,0.0073627892866277023,22.524520874023438,140.67691040039063
2.4,0.001716698220173285,22.5263729095459,140.45967102050781
2.6,-0.0014584226924725385,22.531961441040039,140.37104797363281
2.8,0.0098193906600183567,22.522237777709961,140.51571655273438
3,0.0062875955530365957,22.522485733032227,140.60858154296875
3.2,0.0045200979314063972,22.519620895385742,140.63836669921875
3.4,-0.00041932046659276523,22.493680953979492,140.77029418945313
3.6,0.010154681240390318,22.482383728027344,140.91796875
3.8,0.0055662149908304315,22.489963531494141,140.98287963867188
4,0.008029216636778358,22.467575073242188,141.06100463867188
4.2,0.0076750643520622219,22.465192794799805,141.01997375488281
4.4,0.0034375502509398359,22.467472076416016,140.83615112304688
4.6,0.0090743800218877624,22.465169906616211,140.73472595214844
4.8,0.0048406806180310014,22.465156555175781,140.57861328125
5,0.0027193698250140841,22.465290069580078,140.577392578125
5.2,0.0073004821277002918,22.467100143432617,140.60934448242188
5.4,0.0051820323576325933,22.469524383544922,140.73826599121094
5.6,0.0023559562447914573,22.471515655517578,140.89443969726563
5.8,0.0090523181812667275,22.474502563476562,140.95623779296875
6,0.010457695010320123,22.47056770324707,140.92530822753906
6.2,0.01045354119972508,22.463233947753906,141.07440185546875
6.4,0.0129155891713566,22.462160110473633,141.08633422851563
6.6,0.011149998898359215,22.42756462097168,140.99052429199219
6.8,0.0076201111400102661,22.437223434448242,140.91751098632813
7,0.012551221916817568,22.434329986572266,140.75187683105469
7.2,0.0026746315827850253,22.436342239379883,140.65060424804688
7.4,0.0047885884289282643,22.435539245605469,140.59939575195313
7.6,0.0037258561271222845,22.429702758789062,140.59161376953125
7.8,0.006539809921507711,22.429636001586914,140.62651062011719
8,0.0075932809278072,22.432277679443359,140.59611511230469
8.2,0.011114861064966064,22.4341983795166,140.74917602539063
8.4,0.0097030839633553967,22.417308807373047,140.80464172363281
8.6,0.012869897254811136,22.406869888305664,141.00482177734375
8.8,0.015335759923708281,22.405826568603516,140.98188781738281
9,0.00651679440657027,22.3945255279541,141.05720520019531
9.2,0.00686550009304554,22.371208190917969,140.81622314453125
9.4,-0.00054298111012762718,22.381994247436523,140.65194702148438
9.6,0.00015763039909977294,22.388187408447266,140.5823974609375
9.8,0.0026215857193641057,22.408592224121094,140.54586791992188
10,0.0026183855830854696,22.411825180053711,140.43495178222656
10.2,0.0089590269995412086,22.413486480712891,140.51364135742188
10.4,0.0026091242875789789,22.425491333007812,140.62873840332031
10.6,0.0082469077328433116,22.440605163574219,140.7723388671875
10.8,0.011414674698615457,22.438121795654297,140.81661987304688
11,0.010352896071125883,22.43946647644043,140.73782348632813
11.2,0.0096458842893394348,22.455421447753906,140.72235107421875
11.4,0.012106024912338143,22.457496643066406,140.69966125488281
