% Device,CC1409005
% File name,CC1409005_20241204_170434
% Cast time (UTC),2024-12-04 17:04:34
% Cast time (local),2024-12-04 17:04:34
% Sample type,Cast
% Cast data,Raw
% Location source,Manual
% Default latitude,32
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),991.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2014-04-07
% Temperature calibration date,2014-04-07
% Pressure calibration date,2014-03-04
% 
Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
0.2,0,21.914472579956055,202.26754760742188
0.4,-0.0014066698091657059,21.914819717407227,200.92298889160156
0.6,-0.00034236946452459449,21.923078536987305,200.93814086914063
0.8,-0.0021009450964442067,21.924552917480469,200.88095092773438
1,1.7165367827587374E-05,21.935958862304688,200.8828125
1.2,0.00390148066608198,21.940929412841797,200.80946350097656
1.4,-0.0034990322216970071,21.940998077392578,200.82511901855469
1.6,-0.010897637760843182,21.947807312011719,200.79302978515625
1.8,-0.0027847305436434766,21.9454288482666,200.78146362304688
2,-0.0020732896960709013,21.9492130279541,200.90721130371094
2.2,-0.0038328190023069197,21.961076736450195,200.9112548828125
2.4,-0.0073547384452634645,21.964092254638672,200.97230529785156
2.6,-0.0059385322778666705,21.966835021972656,200.94793701171875
2.8,-0.0066385294185753452,21.967964172363281,200.97824096679688
3,-0.006280901742391265,21.958446502685547,200.99110412597656
3.2,-0.011565211322064783,21.948553085327148,200.9815673828125
3.4,-0.0094451935091601769,21.939399719238281,200.94142150878906
3.6,-0.0048561128910815654,21.93701171875,200.92831420898438
3.8,-0.0069685016943878964,21.923757553100586,200.96281433105469
4,-0.010840419611463759,21.905746459960938,201.004638671875
4.2,-0.0073099174845960846,21.909467697143555,201.06866455078125
4.4,-0.003778461683410228,21.883502960205078,201.11140441894531
4.6,-0.005185131492575934,21.886688232421875,201.09083557128906
4.8,-0.00341701950242701,21.898193359375,201.13450622558594
5,-0.009054188579170841,21.913358688354492,201.05055236816406
5.2,-0.0097541857198795157,21.913122177124023,200.95252990722656
5.4,-0.0058717777702561591,21.913694381713867,200.91102600097656
5.6,-0.0090398840418259852,21.921693801879883,200.88650512695313
5.8,-0.0076236778744291911,21.928054809570312,200.88580322265625
6,-0.0086765345122081783,21.936607360839844,200.94985961914063
6.2,-0.0079679546875865981,21.939117431640625,201.02462768554688
6.4,-0.0076093733370843353,21.941686630249023,201.06755065917969
6.6,-0.011484152277109416,21.940250396728516,201.03108215332031
6.8,-0.0083046022986792423,21.941806793212891,201.02601623535156
7,-0.009359366285091042,21.945404052734375,201.05282592773438
7.2,-0.0033598013530458104,21.941272735595703,201.11004638671875
7.4,-0.00934982992686173,21.944915771484375,201.08283996582031
7.6,-0.0068769526168868111,21.94645881652832,201.17694091796875
7.8,-0.0040521694841579858,21.942222595214844,201.16998291015625
8,-0.0093355253895168744,21.939783096313477,201.19947814941406
8.2,-0.0089778977133310178,21.941978454589844,201.20001220703125
8.4,-0.011440284990758443,21.938467025756836,201.18148803710938
8.6,-0.010377891994750144,21.931154251098633,201.12989807128906
8.8,-0.0033245169430760058,21.911613464355469,201.069580078125
9,0.005144110794145007,21.912981033325195,201.09219360351563
9.2,-0.0050754633729326315,21.912809371948242,201.1033935546875
9.4,-0.00013543060641474369,21.910968780517578,201.11904907226563
9.6,-0.010706910596244512,21.913747787475586,201.23060607910156
9.8,-0.0054121109840252757,21.926919937133789,201.28575134277344
10,-0.0099926089181909816,21.939104080200195,201.31591796875
10.2,-0.0075197316082160626,21.942039489746094,201.29258728027344
10.4,-0.010688791554102295,21.944543838500977,201.26629638671875
10.6,-0.0075092415756703446,21.957782745361328,201.1749267578125
10.8,-0.0057430369341524568,21.967361450195312,201.15249633789063
11,-0.0096159085255465016,21.968111038208008,201.10868835449219
11.2,-0.007495890712641895,21.967582702636719,201.161376953125
11.4,-0.010311137487139632,21.968639373779297,201.17637634277344
11.6,-0.013480197433025865,21.969516754150391,201.17703247070313
11.8,-0.0028982274106486017,21.968847274780273,201.16841125488281
12,-0.0095920676299705576,21.969423294067383,201.18304443359375
12.2,-0.0067663308229271024,21.968391418457031,201.19813537597656
12.4,-0.0028839228733037459,21.96931266784668,201.21098327636719
12.6,-0.00922490359555539,21.975173950195312,201.2294921875
12.8,-0.0071039321083361529,21.976123809814453,201.27618408203125
13,-0.0028715256845917025,21.974376678466797,201.30189514160156
13.2,-4.4835203230064735E-05,21.983678817749023,201.34245300292969
13.4,-0.0014486439894483283,21.980810165405273,201.39939880371094
13.6,-0.0035619864670710655,21.968837738037109,201.35758972167969
13.8,-0.00637532589293599,21.9697322845459,201.3455810546875
14,0.0031499729868613713,21.967636108398438,201.37985229492188
14.2,-0.00531007206644496,21.966537475585938,201.35220336914063
14.4,-0.0049514907159426969,21.949920654296875,201.36239624023438
14.6,-0.0060033936794052778,21.939535140991211,201.38128662109375
14.8,-0.0052948138547836976,21.940910339355469,201.4276123046875
15,-0.0052900456756681535,21.940038681030273,201.38040161132813
15.2,3.8002622364530225E-06,21.940328598022461,201.37648010253906
15.4,-0.003519072855036498,21.948671340942383,201.37704467773438
15.6,0.0014228672601142023,21.96405029296875,201.36874389648438
15.8,-0.00033475469748900366,21.962448120117188,201.42196655273438
16,0.0014333572926599203,21.966827392578125,201.39443969726563
16.2,-0.0045547639325214107,21.969167709350586,201.46058654785156
16.4,-0.0045499957534058666,21.968852996826172,201.46058654785156
16.6,-0.0084238210191163176,21.966899871826172,201.48013305664063
16.8,-0.0055999915607038986,21.965578079223633,201.40841674804688
17,-0.003830925896236792,21.965347290039062,201.38357543945313
17.2,-0.0055904552024745868,21.963808059692383,201.4345703125
17.4,-0.0020599530756051365,21.967315673828125,201.38442993164063
17.6,-0.01016332393457553,21.96855354309082,201.39111328125
17.8,-0.0094537904356375435,21.967550277709961,201.32386779785156
18,-0.01121141239324075,21.972734451293945,201.37010192871094
18.2,-0.0073290044436173929,21.983779907226562,201.41970825195313
18.4,-0.0073251899388200314,21.991453170776367,201.3759765625
18.6,-0.0059099374457396436,21.995967864990234,201.37603759765625
18.8,-0.012250918167991287,21.996484756469727,201.370361328125
19,-0.00907232186387752,21.99665641784668,201.32931518554688
19.2,-0.0034256164289026003,21.995344161987305,201.40802001953125
19.4,-0.0041284745925604938,21.994014739990234,201.43966674804688
19.6,-0.00271131475084907,21.988304138183594,201.46138000488281
19.8,-0.0058803746967335258,21.981895446777344,201.45252990722656
20,-0.0055217933462312629,21.972705841064453,201.45597839355469
20.2,-0.000934620076785464,21.969587326049805,201.42626953125
20.4,-0.0048084453424941387,21.965585708618164,201.45980834960938
20.6,-0.00092508371855437588,21.966852188110352,201.49867248535156
20.8,-0.00021555021961638943,21.961214065551758,201.52981567382813
21,-0.00091459368600865787,21.954410552978516,201.53675842285156
21.2,-0.0086689197451743638,21.948225021362305,201.54940795898438
21.4,-0.0083093847203574711,21.946155548095703,201.55973815917969
21.6,0.0029773506218440104,21.936182022094727,201.53709411621094
21.8,-0.0016031473123216955,21.941421508789062,201.47109985351563
22,-0.0044174404125048028,21.938711166381836,201.47550964355469
