% Device,CC1409005
% File name,CC1409005_20241204_164050
% Cast time (UTC),2024-12-04 16:40:50
% Cast time (local),2024-12-04 16:40:50
% Sample type,Cast
% Cast data,Raw
% Location source,Manual
% Default latitude,32
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),942.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2014-04-07
% Temperature calibration date,2014-04-07
% Pressure calibration date,2014-03-04
% 
Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
0.2,0,22.130126953125,331.0335693359375
0.4,0.0070494858322636134,22.130716323852539,328.133056640625
0.6,0.013044207870580138,22.129543304443359,328.04367065429688
0.8,0.005993618934777345,22.127508163452148,327.72207641601562
1,0.0021149507753417396,22.119709014892578,327.3878173828125
1.2,-0.0010589520642714234,22.099555969238281,326.68966674804688
1.4,0.0045819568026601587,22.095947265625,325.5050048828125
1.6,-0.0021167263103905043,22.07719612121582,324.33670043945312
1.8,-0.0038801448360370472,22.068023681640625,322.9351806640625
2,-0.00916834363512109,22.057168960571289,321.25503540039062
2.2,-0.0063493570704373781,22.035928726196289,319.3367919921875
2.4,0.002465379921494204,22.043510437011719,317.8697509765625
2.6,-0.0028228188775898388,22.044517517089844,316.781494140625
2.8,0.0056371512686368419,22.044921875,315.99990844726562
3,0.0017613441321504553,22.044076919555664,315.57257080078125
3.2,-0.001413512381779114,22.045902252197266,315.68994140625
3.4,-0.0049383673698280006,22.044471740722656,315.58416748046875
3.6,-0.002118427130826106,22.045494079589844,315.53985595703125
3.8,0.002817716416279481,22.046024322509766,315.54718017578125
4,-2.3732519451868939E-06,22.051284790039062,315.59796142578125
4.2,0.00669520675756452,22.046590805053711,315.56906127929688
4.4,-0.0010601474980642678,22.058115005493164,315.63681030273438
4.6,0.0045798076945509081,22.054510116577148,315.4947509765625
4.8,0.0063440304652893076,22.060588836669922,315.03558349609375
5,-0.00035655999639239155,22.070106506347656,314.15316772460938
5.2,0.0017586149227852843,22.074277877807617,312.98638916015625
5.4,0.0017594938824885276,22.077590942382812,311.75949096679688
5.6,-0.0084649231783142653,22.08625602722168,310.7369384765625
5.8,-0.0010597168260311207,22.087442398071289,310.2388916015625
6,-4.0740723825649638E-06,22.09998893737793,309.6639404296875
