% Device,CC1409005
% File name,CC1409005_20241204_173650
% Cast time (UTC),2024-12-04 17:36:50
% Cast time (local),2024-12-04 17:36:50
% Sample type,Cast
% Cast data,Raw
% Location source,Manual
% Default latitude,32
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),1048.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2014-04-07
% Temperature calibration date,2014-04-07
% Pressure calibration date,2014-03-04
% 
Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
0.2,0,22.469963073730469,111.38504028320313
0.4,-0.0084594395324479876,22.470310211181641,110.57333374023438
0.6,-0.0042273812621598239,22.470640182495117,110.57367706298828
0.8,-0.011633010674978905,22.469718933105469,110.63657379150391
1,-0.0031704531371143929,22.471771240234375,110.65507507324219
1.2,-0.0056370032652637292,22.472682952880859,110.69490814208984
1.4,-0.0031701961546453106,22.4743709564209,110.70565795898438
1.6,-0.0049310272886557982,22.478431701660156,110.72250366210938
1.8,-0.0049294682859457595,22.484214782714844,110.74696350097656
2,-0.0059874414487648409,22.484109878540039,110.75501251220703
2.2,-0.0028149153440057972,22.48199462890625,110.73568725585938
2.4,-0.002811448992662946,22.483768463134766,110.751708984375
2.6,-0.0031646568356578086,22.48350715637207,110.7640380859375
2.8,0.00353646423980436,22.478288650512695,110.76480102539063
3,8.474597494867453E-06,22.477151870727539,110.76541137695313
3.2,-0.0063366689754804639,22.486812591552734,110.77505493164063
3.4,-0.0021055643795104828,22.483280181884766,110.78813171386719
3.6,-0.0038683028621520066,22.486726760864258,110.77433776855469
3.8,-0.0013986347285843692,22.490564346313477,110.77682495117188
4,-0.0013980294001925131,22.482789993286133,110.78696441650391
4.2,-0.0028069547114473181,22.487224578857422,110.80662536621094
4.4,-0.012327833758055462,22.496673583984375,110.80926513671875
4.6,-0.0066852911738042309,22.48480224609375,110.77433013916016
4.8,0.0007196415471675266,22.497169494628906,110.79566192626953
5,0.00212977751520782,22.485557556152344,110.79390716552734
5.2,-0.0024510685724159487,22.490934371948242,110.78929138183594
5.4,-0.0010390252557428426,22.488916397094727,110.79823303222656
5.6,-0.0013941404473687413,22.487640380859375,110.80839538574219
5.8,0.004955074805339521,22.488384246826172,110.82164764404297
6,-0.0024486472588467478,22.494117736816406,110.84606170654297
6.2,0.00495628546212501,22.501100540161133,110.85111999511719
6.4,-0.000684092791026103,22.500661849975586,110.88622283935547
6.6,0.0056632151130493469,22.497900009155273,110.94715118408203
6.8,0.0074243032295289169,22.502355575561523,110.9710693359375
7,-0.0020937147941300083,22.499662399291992,110.96848297119141
7.2,0.0039026409615079416,22.499660491943359,110.97373962402344
7.4,-0.00032916032630936343,22.504867553710938,111.00262451171875
7.6,-0.0059704922537768823,22.520486831665039,110.97764587402344
7.8,-0.0013846208121037762,22.523679733276367,111.02606201171875
8,-0.0024435476492374875,22.528066635131836,111.04074859619141
8.2,-0.0056158167715292251,22.518045425415039,111.05071258544922
8.4,-0.004203773454856119,22.52531623840332,111.09608459472656
8.6,0.0017906749521507948,22.528501510620117,111.09822082519531
8.8,0.00038079596657780712,22.530040740966797,111.15183258056641
9,-0.0027924268300303368,22.527791976928711,111.10955047607422
9.2,-0.0049061174611093605,22.528131484985352,111.13677215576172
9.4,-0.0031450293446315669,22.529788970947266,111.17330932617188
9.6,0.010959465449092321,22.527469635009766,111.20116424560547
9.8,0.0010857269054156404,22.528762817382812,111.23222351074219
10,0.0060263651927918716,22.527759552001953,111.27292633056641
10.2,-0.0017302163684647098,22.528383255004883,111.28315734863281
10.4,0.0042613710155929851,22.529178619384766,111.31069183349609
10.6,0.0039081631725981225,22.527820587158203,111.36842346191406
10.8,0.0046183021923962286,22.536623001098633,111.39427185058594
11,0.0067341571545789236,22.546440124511719,111.40376281738281
11.2,0.0053223708203731235,22.558506011962891,111.42292785644531
11.4,0.00638346198860873,22.559675216674805,111.45085144042969
11.6,0.00955598809336955,22.55839729309082,111.42396545410156
11.8,0.0056779999769371869,22.563426971435547,111.45786285400391
12,0.013435792194977481,22.562295913696289,111.47232818603516
12.2,0.0028591956801093943,22.563776016235352,111.52305603027344
12.4,3.7878706255156658E-05,22.566509246826172,111.55223083496094
12.6,-0.001372000279317831,22.570371627807617,111.57295227050781
12.8,-0.0038395040817835735,22.57667350769043,111.56755065917969
13,0.00215589799953797,22.569822311401367,111.61288452148438
13.2,0.0028603149734376387,22.566524505615234,111.60458374023438
13.4,0.010970966688550021,22.571048736572266,111.62705993652344
13.6,0.0028615256302231273,22.589200973510742,111.64947509765625
13.8,0.00744835074621264,22.5877742767334,111.67015075683594
14,0.0085056272171843972,22.588775634765625,111.66370391845703
14.2,-0.0024247824690721842,22.587028503417969,111.65911865234375
14.4,-0.0048932399458561093,22.591152191162109,111.70028686523438
14.6,0.0042778976091000231,22.59318733215332,111.70217895507813
14.8,0.003220878120597348,22.588300704956055,111.73426818847656
15,0.0028676702776024854,22.589160919189453,111.68452453613281
15.2,0.0046306657427148679,22.5897216796875,111.75679779052734
15.4,0.015560378737122349,22.588144302368164,111.77738952636719
15.6,0.013447641780357955,22.590898513793945,111.81657409667969
15.8,0.0095696536639255925,22.598501205444336,111.86637115478516
16,0.010625976460580944,22.611555099487305,111.86469268798828
16.2,0.00886419165225405,22.608541488647461,111.88297271728516
16.4,0.011332906111505281,22.614662170410156,111.90573120117188
16.6,0.0088654023090395384,22.611118316650391,111.90834045410156
16.8,0.0088669613117478,22.610933303833008,111.95104217529297
17,0.0053418326923857506,22.605077743530273,111.94669342041016
17.2,0.0060472033406036019,22.60502815246582,111.98326110839844
17.4,0.010278307936573583,22.608314514160156,112.01702117919922
17.6,0.0095722405965084079,22.611110687255859,112.00674438476563
17.8,0.0092209401021481341,22.6142578125,112.0477294921875
18,0.0035805618489970215,22.613460540771484,112.07810211181641
18.2,0.0060502299825646588,22.614688873291016,112.09371185302734
18.4,-0.0048811333780065524,22.616006851196289,112.11585998535156
18.6,0.0021747545431587412,22.6166934967041,112.17925262451172
18.8,-0.0017041872475900277,22.626152038574219,112.23040771484375
19,-0.00064786445093467648,22.644886016845703,112.28079223632813
19.2,0.0049946781333165546,22.639049530029297,112.26783752441406
19.4,0.0049952834617084108,22.639581680297852,112.24862670898438
19.6,0.0088735285606098557,22.639022827148438,112.24497985839844
19.8,0.0014698064964235869,22.638038635253906,112.24515533447266
20,0.0018242249962021617,22.642148971557617,112.28021240234375
20.2,0.0046467526268418879,22.644601821899414,112.35134887695313
20.4,0.0078202324059173378,22.644662857055664,112.41375732421875
20.6,0.0057046344262037252,22.648233413696289,112.42204284667969
20.8,0.0099366926964918889,22.643983840942383,112.47740173339844
21,-0.00028990534425687997,22.645229339599609,112.55738830566406
21.2,0.00076927847534591365,22.64503288269043,112.58277893066406
21.4,-0.0048701461034870164,22.644832611083984,112.67594909667969
21.6,0.0078238643762720272,22.646518707275391,112.65799713134766
21.8,-0.010511826376879085,22.6439151763916,112.72605895996094
22,0.0039455279139168908,22.6387939453125,112.74748992919922
22.2,-0.003458194150269378,22.642587661743164,112.83551025390625
22.4,0.0039476922450170093,22.626632690429688,112.87029266357422
22.6,0.0018301869166723606,22.628772735595703,112.92310333251953
22.8,0.0081794021693806229,22.62181282043457,113.00762939453125
23,-0.003103867013946271,22.634735107421875,113.11714172363281
23.2,0.006416315340814549,22.629467010498047,113.15673828125
23.4,-0.0031017026828443761,22.627948760986328,113.14942169189453
23.6,-0.00028012872652283249,22.634517669677734,113.23992919921875
23.8,-0.0055695548312346688,22.635261535644531,113.2994384765625
24,0.0071254093228407811,22.630649566650391,113.32359313964844
24.2,7.263940709201222E-05,22.634908676147461,113.36852264404297
24.4,-0.0076839421541627928,22.636663436889648,113.46414947509766
24.6,-0.0034499765352435929,22.631885528564453,113.53477478027344
24.8,0.0036011430143396694,22.632526397705078,113.59396362304688
25,0.0014855450346278332,22.630126953125,113.66925048828125
25.2,0.00078138504319547053,22.633481979370117,113.66400146484375
25.4,0.0036020053252006079,22.626777648925781,113.70748901367188
25.6,0.0028997526824010578,22.624088287353516,113.80226135253906
25.8,0.0039579828276892215,22.620986938476562,113.80792236328125
26,0.0067795567840107651,22.618471145629883,113.83953094482422
26.2,-0.0027413222625973788,22.621662139892578,113.90613555908203
26.4,0.00219645500183141,22.621988296508789,113.94398498535156
26.6,-0.0020343926116712652,22.617338180541992,114.009521484375
26.8,0.0032552904755096534,22.620223999023438,114.03120422363281
27,0.0025511304840790672,22.619287490844727,114.09091186523438
27.2,0.0085446252167677983,22.6217098236084,114.12007141113281
27.4,0.0050185429230893419,22.619333267211914,114.16757202148438
27.6,0.0064315399140806306,22.620555877685547,114.21446990966797
27.8,0.0039630824372967055,22.6169490814209,114.25131225585938
28,-0.0030868264555028446,22.615667343139648,114.26774597167969
28.2,0.0067833543733790691,22.616535186767578,114.30660247802734
28.4,0.0050234769136849877,22.616439819335938,114.32542419433594
28.6,0.0071402855501823126,22.615991592407227,114.38192749023438
28.8,0.0053775470675407888,22.6142520904541,114.45735168457031
29,0.0014976516024756137,22.616666793823242,114.50199890136719
29.2,0.0071421015353596573,22.616584777832031,114.5638427734375
29.4,0.0060850820468587585,22.616983413696289,114.61751556396484
29.6,0.00396853039282874,22.618247985839844,114.65206146240234
29.8,0.0046748547153612208,22.623451232910156,114.72322082519531
30,-0.00096838456073733425,22.626676559448242,114.74322509765625
30.2,0.00079651825300608436,22.626430511474609,114.76529693603516
30.4,-0.00061336073256690327,22.630611419677734,114.82070159912109
30.6,0.0011496347325454792,22.631793975830078,114.84895324707031
30.8,0.00502978718007796,22.632820129394531,114.921875
31,0.0053842056798565352,22.642362594604492,114.98561096191406
31.2,0.0099681697728986052,22.64259147644043,115.07309722900391
31.4,0.0039758856969935863,22.64515495300293,115.11953735351563
31.6,0.0032698183569284112,22.645605087280273,115.18839263916016
31.8,0.0092642667639353249,22.649085998535156,115.25005340576172
32,-0.00096042392818063149,22.655033111572266,115.29571533203125
32.2,0.0039763996619299746,22.664793014526367,115.36419677734375
32.4,0.0004522247168861071,22.672142028808594,115.43795776367188
32.6,0.0015095011878560882,22.673276901245117,115.46304321289063
32.8,-0.0055404077049434619,22.673038482666016,115.50418090820313
33,0.0018635713417118893,22.671424865722656,115.55086517333984
33.2,-0.0016625109519665671,22.672609329223633,115.60246276855469
33.4,0.014556279801229977,22.67329216003418,115.63693237304688
33.6,0.0071554187599947028,22.67066764831543,115.65914916992188
33.8,0.0039812422890701527,22.673526763916016,115.6558837890625
34,0.0018665979836729463,22.67133903503418,115.59226989746094
34.2,0.0029257818032775162,22.67363166809082,115.61660766601563
34.4,0.0078626053933881224,22.671689987182617,115.64751434326172
34.6,0.0082151165445338847,22.671039581298828,115.71456909179688
34.8,0.016324814585329861,22.673904418945312,115.75249481201172
35,0.016325419913721717,22.671876907348633,115.80245208740234
35.2,0.0096264631693596669,22.672264099121094,115.82368469238281
35.4,0.012095177628612674,22.672573089599609,115.82587432861328
35.6,0.012801501951145156,22.666112899780273,115.84899139404297
35.8,0.0099811386516073242,22.654499053955078,115.85836791992188
36,0.0050474330669132428,22.653966903686523,115.87318420410156
36.2,0.013507129581830313,22.641275405883789,115.85057067871094
36.4,0.011041533127995606,22.63670539855957,115.87305450439453
36.6,0.010688325285000744,22.626304626464844,115.84992980957031
36.8,0.014568477732535001,22.613426208496094,115.8109130859375
37,0.014217177238172951,22.613613128662109,115.75405120849609
37.2,0.0089277511334593385,22.607946395874023,115.73094177246094
37.4,0.015276012711852971,22.577709197998047,115.66325378417969
