"","station_id","Depth","bb420","bb442","bb470","bb510","bb590","bb700"
"1","CanalSaoSeb_12_2024_Ponto_03",0.25,NA,NA,NA,NA,NA,NA
"2","CanalSaoSeb_12_2024_Ponto_03",0.75,NA,NA,NA,NA,NA,NA
"3","CanalSaoSeb_12_2024_Ponto_03",1.25,0.01384138,0.01310723,0.01182025,0.01015177,0.008778025,0.007054939
"4","CanalSaoSeb_12_2024_Ponto_03",1.75,0.01423056,0.01296409,0.011596115,0.010684725,0.0094261645,0.0070704515
"5","CanalSaoSeb_12_2024_Ponto_03",2.25,0.0138414,0.01413035,0.01185903,0.01038156,0.009452317,0.007665934
"6","CanalSaoSeb_12_2024_Ponto_03",2.75,0.01459602,0.01345601,0.01180478,0.01125144,0.009654181,0.007644977
"7","CanalSaoSeb_12_2024_Ponto_03",3.25,0.015131835,0.014221275,0.012130695,0.01248975,0.011721805,0.008077016
"8","CanalSaoSeb_12_2024_Ponto_03",3.75,0.01532915,0.01475264,0.01256452,0.01176478,0.01095866,0.008870673
"9","CanalSaoSeb_12_2024_Ponto_03",4.25,0.0174786,0.01658798,0.01423045,0.01325749,0.01243764,0.01025773
"10","CanalSaoSeb_12_2024_Ponto_03",4.75,0.01692715,0.01652944,0.01419918,0.01359077,0.0122012,0.009837301
"11","CanalSaoSeb_12_2024_Ponto_03",5.25,0.01822745,0.01838191,0.016584255,0.01530919,0.013126155,0.01101341
"12","CanalSaoSeb_12_2024_Ponto_03",5.75,0.02090311,0.01912193,0.01794865,0.01912633,0.01514418,0.01166646
"13","CanalSaoSeb_12_2024_Ponto_03",6.25,0.02050304,0.0195978,0.01907474,0.01719286,0.01612468,0.01177719
"14","CanalSaoSeb_12_2024_Ponto_03",6.75,0.02185547,0.021510385,0.018518895,0.018971435,0.017898275,0.013974565
"15","CanalSaoSeb_12_2024_Ponto_03",7.25,0.02271374,0.022235995,0.019885505,0.02002783,0.01866741,0.01380845
"16","CanalSaoSeb_12_2024_Ponto_03",7.75,0.02434525,0.024107935,0.02280787,0.020166855,0.01896743,0.014579485
"17","CanalSaoSeb_12_2024_Ponto_03",8.25,0.02772356,0.027278915,0.02539517,0.02376953,0.02166888,0.016317955
"18","CanalSaoSeb_12_2024_Ponto_03",8.75,0.03783394,0.03407701,0.03284568,0.03304285,0.0260295,0.02023632
"19","CanalSaoSeb_12_2024_Ponto_03",9.25,0.038296135,0.039246115,0.0338905,0.033519415,0.029538085,0.024725225
"20","CanalSaoSeb_12_2024_Ponto_03",9.75,0.04767415,0.04906204,0.04294748,0.04015622,0.03633506,0.0288335
"21","CanalSaoSeb_12_2024_Ponto_03",10.25,0.0524828,0.05123838,0.046711135,0.04654786,0.04078569,0.032157165
"22","CanalSaoSeb_12_2024_Ponto_03",10.75,0.0617039,0.05853159,0.05244117,0.05000731,0.04497043,0.03713856
"23","CanalSaoSeb_12_2024_Ponto_03",11.25,0.065962965,0.06501236,0.06457261,0.057619245,0.05361537,0.039909465
"24","CanalSaoSeb_12_2024_Ponto_03",11.75,0.065238725,0.06569787,0.06139441,0.055545465,0.051654345,0.040557085
"25","CanalSaoSeb_12_2024_Ponto_03",12.25,0.06823103,0.0665593,0.06244695,0.06130048,0.05102906,0.04210078
"26","CanalSaoSeb_12_2024_Ponto_03",12.75,0.06504789,0.063192145,0.060521165,0.05841598,0.05018319,0.040665825
"27","CanalSaoSeb_12_2024_Ponto_03",13.25,0.064089505,0.064521165,0.06221113,0.056860685,0.052000465,0.042687715
"28","CanalSaoSeb_12_2024_Ponto_03",13.75,0.064367345,0.06604949,0.06008596,0.05727226,0.054268855,0.042476145
"29","CanalSaoSeb_12_2024_Ponto_03",14.25,0.06510883,0.06628696,0.06336567,0.06005479,0.05485466,0.04264034
"30","CanalSaoSeb_12_2024_Ponto_03",14.75,0.06339965,0.06167848,0.060255235,0.057464955,0.051316435,0.040228335
"31","CanalSaoSeb_12_2024_Ponto_03",15.25,0.06472543,0.06463965,0.06000711,0.05880172,0.05504087,0.04367152
"32","CanalSaoSeb_12_2024_Ponto_03",15.75,0.06510764,0.06701965,0.062876545,0.0580062,0.05277642,0.045390005
"33","CanalSaoSeb_12_2024_Ponto_03",16.25,0.07263026,0.07105786,0.06440667,0.06607082,0.05721517,0.046812405
"34","CanalSaoSeb_12_2024_Ponto_03",16.75,0.06875791,0.06919574,0.06757948,0.06946808,0.0589524,0.04626626
"35","CanalSaoSeb_12_2024_Ponto_03",17.25,0.0739594,0.07591816,0.0704619,0.06892406,0.06319827,0.05100828
"36","CanalSaoSeb_12_2024_Ponto_03",17.75,0.075850735,0.079057035,0.072192525,0.068711045,0.066710615,0.05666992
"37","CanalSaoSeb_12_2024_Ponto_03",18.25,0.07880737,0.08013587,0.07539942,0.07465985,0.07202946,0.05597792
"38","CanalSaoSeb_12_2024_Ponto_03",18.75,0.08007291,0.081181435,0.080619075,0.075502595,0.073204245,0.056531015
"39","CanalSaoSeb_12_2024_Ponto_03",19.25,0.081323425,0.087341045,0.079967725,0.077937705,0.075462805,0.06043117
"40","CanalSaoSeb_12_2024_Ponto_03",19.75,0.082263375,0.08678454,0.08222429,0.0771791,0.07765988,0.059016365
"41","CanalSaoSeb_12_2024_Ponto_03",NA,NA,NA,NA,NA,NA,NA
