"","station_id","Depth","bb420","bb442","bb470","bb510","bb590","bb700"
"1","CanalSaoSeb_12_2024_Ponto_02",0.25,NA,NA,NA,NA,NA,NA
"2","CanalSaoSeb_12_2024_Ponto_02",0.75,NA,NA,NA,NA,NA,NA
"3","CanalSaoSeb_12_2024_Ponto_02",1.25,0.0138689,0.01307659,0.01143376,0.0102666,0.009079473,0.007493718
"4","CanalSaoSeb_12_2024_Ponto_02",1.75,0.01392682,0.01404169,0.01181924,0.01029697,0.009112366,0.007940182
"5","CanalSaoSeb_12_2024_Ponto_02",2.25,0.01347626,0.01374397,0.01147997,0.009866237,0.009416474,0.007568831
"6","CanalSaoSeb_12_2024_Ponto_02",2.75,0.01343119,0.01238337,0.01147312,0.01008451,0.008990564,0.006986482
"7","CanalSaoSeb_12_2024_Ponto_02",3.25,0.01328551,0.01242182,0.0109329,0.009920782,0.008641978,0.006994924
"8","CanalSaoSeb_12_2024_Ponto_02",3.75,0.01280071,0.01217591,0.01191187,0.009720859,0.00806771,0.007217372
"9","CanalSaoSeb_12_2024_Ponto_02",4.25,0.01504816,0.01386764,0.01277866,0.01153926,0.009856976,0.007864489
"10","CanalSaoSeb_12_2024_Ponto_02",4.75,0.01202759,0.01117513,0.01005643,0.008832837,0.007912652,0.006273235
"11","CanalSaoSeb_12_2024_Ponto_02",5.25,0.01396773,0.01351385,0.01239425,0.01099668,0.008210726,0.00715427
"12","CanalSaoSeb_12_2024_Ponto_02",5.75,0.01214824,0.011993485,0.010478795,0.0089142945,0.008227558,0.0069013385
"13","CanalSaoSeb_12_2024_Ponto_02",6.25,0.01341283,0.01360066,0.01213117,0.01011538,0.009514064,0.007667702
"14","CanalSaoSeb_12_2024_Ponto_02",6.75,0.01303978,0.01231439,0.01093026,0.0096183795,0.0086234825,0.006683236
"15","CanalSaoSeb_12_2024_Ponto_02",7.25,0.01288147,0.01213068,0.01069363,0.0098885445,0.00834932,0.0069637835
"16","CanalSaoSeb_12_2024_Ponto_02",7.75,0.01335375,0.01257692,0.010724635,0.0101367175,0.008871663,0.0072239455
"17","CanalSaoSeb_12_2024_Ponto_02",8.25,0.013257595,0.0125704,0.01084742,0.0096186465,0.008737958,0.0071204525
"18","CanalSaoSeb_12_2024_Ponto_02",8.75,0.01343896,0.012593635,0.010962255,0.0096911785,0.008802845,0.007386434
"19","CanalSaoSeb_12_2024_Ponto_02",9.25,0.013643305,0.012823065,0.011510165,0.010161305,0.0086378655,0.0076721695
"20","CanalSaoSeb_12_2024_Ponto_02",9.75,0.013455495,0.012877685,0.01122619,0.010683595,0.0097697365,0.007491149
"21","CanalSaoSeb_12_2024_Ponto_02",10.25,0.01357658,0.012386865,0.01216833,0.010556555,0.008159119,0.006964074
"22","CanalSaoSeb_12_2024_Ponto_02",10.75,0.01350286,0.01297462,0.01121053,0.01055341,0.009197326,0.007652367
"23","CanalSaoSeb_12_2024_Ponto_02",11.25,0.0142832,0.01389476,0.0119361,0.01072257,0.0092325,0.007787465
"24","CanalSaoSeb_12_2024_Ponto_02",11.75,0.01367424,0.01382852,0.01238732,0.01035771,0.01009637,0.007699854
"25","CanalSaoSeb_12_2024_Ponto_02",12.25,0.01528609,0.01429873,0.01290059,0.01147273,0.01064029,0.008483076
"26","CanalSaoSeb_12_2024_Ponto_02",12.75,0.01642075,0.01508026,0.01404982,0.01327767,0.01068046,0.00866032
"27","CanalSaoSeb_12_2024_Ponto_02",13.25,0.01700295,0.015939645,0.01438008,0.014056415,0.011893765,0.0094613405
"28","CanalSaoSeb_12_2024_Ponto_02",13.75,0.01708466,0.01656529,0.01534588,0.01464556,0.0116897,0.01005692
"29","CanalSaoSeb_12_2024_Ponto_02",14.25,0.016733265,0.016113505,0.01432198,0.013574695,0.011544885,0.0092610495
"30","CanalSaoSeb_12_2024_Ponto_02",14.75,0.01652988,0.01552291,0.01438243,0.01272282,0.01189285,0.009128075
"31","CanalSaoSeb_12_2024_Ponto_02",15.25,0.01657892,0.015784875,0.01473587,0.012997375,0.011875045,0.009319204
"32","CanalSaoSeb_12_2024_Ponto_02",15.75,0.01669028,0.0160373,0.014178535,0.013064465,0.011720205,0.0091865605
"33","CanalSaoSeb_12_2024_Ponto_02",16.25,0.01838863,0.0169241,0.01535786,0.01416728,0.01249985,0.01015702
"34","CanalSaoSeb_12_2024_Ponto_02",16.75,0.01754382,0.01724665,0.0149482,0.01398149,0.01278618,0.009996564
"35","CanalSaoSeb_12_2024_Ponto_02",17.25,0.01748185,0.016733785,0.015168675,0.01401863,0.01204442,0.01070537
"36","CanalSaoSeb_12_2024_Ponto_02",17.75,0.01769264,0.0165436,0.01540518,0.01397676,0.01228539,0.009976517
"37","CanalSaoSeb_12_2024_Ponto_02",18.25,0.017680255,0.016807025,0.014798765,0.013805205,0.01243763,0.01037236
"38","CanalSaoSeb_12_2024_Ponto_02",18.75,0.01766783,0.01680695,0.01491673,0.01411152,0.01223181,0.01003953
"39","CanalSaoSeb_12_2024_Ponto_02",19.25,0.01789528,0.01686551,0.01510566,0.01442279,0.01221634,0.01032286
"40","CanalSaoSeb_12_2024_Ponto_02",19.75,0.01727127,0.01816607,0.01570517,0.01385155,0.0117147,0.01108168
"41","CanalSaoSeb_12_2024_Ponto_02",NA,NA,NA,NA,NA,NA,NA
