"","station_id","Depth","bb420","bb442","bb470","bb510","bb590","bb700"
"54","CanalSaoSeb_12_2024_Ponto_05",6.25,0.01663627,0.01622999,0.01448297,0.01329224,0.01200149,0.009444197
"55","CanalSaoSeb_12_2024_Ponto_05",6.75,0.016784095,0.01648009,0.01447843,0.01299407,0.011315205,0.0095259995
"56","CanalSaoSeb_12_2024_Ponto_05",7.25,0.01754733,0.016866435,0.01497151,0.013818195,0.012060705,0.00980487
"57","CanalSaoSeb_12_2024_Ponto_05",7.75,0.01856354,0.01826769,0.01583972,0.01453568,0.01279719,0.01059863
"58","CanalSaoSeb_12_2024_Ponto_05",8.25,0.01824102,0.01813559,0.01563134,0.01319977,0.01251457,0.009824604
"59","CanalSaoSeb_12_2024_Ponto_05",8.75,0.01900327,0.01903331,0.016058755,0.01543077,0.013456755,0.01136466
"60","CanalSaoSeb_12_2024_Ponto_05",9.25,0.017873165,0.01719764,0.016834025,0.013406335,0.012794095,0.010173589
"61","CanalSaoSeb_12_2024_Ponto_05",9.75,0.015254475,0.015630305,0.01291572,0.011992135,0.01187658,0.010177315
"62","CanalSaoSeb_12_2024_Ponto_05",10.25,0.01374743,0.01388881,0.01273537,0.01090205,0.01101004,0.008691168
"63","CanalSaoSeb_12_2024_Ponto_05",10.75,0.013671865,0.0136641,0.012206695,0.01111047,0.0097025115,0.008325929
"64","CanalSaoSeb_12_2024_Ponto_05",11.25,0.01346149,0.01323136,0.01148296,0.011138195,0.012379387,0.0080189285
"65","CanalSaoSeb_12_2024_Ponto_05",11.75,0.01311893,0.01315017,0.01083455,0.01038761,0.0101013,0.007689779
"66","CanalSaoSeb_12_2024_Ponto_05",12.25,0.01281866,0.0131023,0.01028436,0.01005997,0.009274592,0.007505677
"67","CanalSaoSeb_12_2024_Ponto_05",12.75,0.01216421,0.01244129,0.01161584,0.009569559,0.009943889,0.007174785
"68","CanalSaoSeb_12_2024_Ponto_05",13.25,0.0152599,0.01479753,0.01338436,0.01146043,0.01158649,0.009703734
"69","CanalSaoSeb_12_2024_Ponto_05",13.75,0.01325092,0.0142864,0.01028436,0.00966028,0.00982378,0.006866047
"70","CanalSaoSeb_12_2024_Ponto_05",14.25,0.015053455,0.01612059,0.01390757,0.01126796,0.011027805,0.0089083225
"71","CanalSaoSeb_12_2024_Ponto_05",14.75,0.019447105,0.017839435,0.01715483,0.01515105,0.01378671,0.01093897
"72","CanalSaoSeb_12_2024_Ponto_05",15.25,0.01988391,0.01936518,0.01736153,0.01578704,0.0143148,0.01144191
"73","CanalSaoSeb_12_2024_Ponto_05",15.75,0.02315046,0.02318383,0.020008645,0.019798525,0.016483075,0.01547071
"74","CanalSaoSeb_12_2024_Ponto_05",16.25,0.02662652,0.02720416,0.02789311,0.02258884,0.0215216,0.01596796
"75","CanalSaoSeb_12_2024_Ponto_05",16.75,0.022996495,0.022739705,0.026399145,0.0173731,0.015734505,0.01326415
"76","CanalSaoSeb_12_2024_Ponto_05",17.25,0.04876452,0.0509678,0.04210238,0.04342875,0.04972466,0.02978495
"77","CanalSaoSeb_12_2024_Ponto_05",17.75,0.04561783,0.0461901,0.04167316,0.04132858,0.03596468,0.03000995
"78","CanalSaoSeb_12_2024_Ponto_05",18.25,0.06475146,0.06057151,0.05443238,0.05883354,0.05282015,0.03976811
"79","CanalSaoSeb_12_2024_Ponto_05",18.75,0.026534855,0.02609357,0.0239396,0.021733415,0.018591925,0.01562078
