"","station_id","Depth","bb420","bb442","bb470","bb510","bb590","bb700"
"1","CanalSaoSeb_12_2024_Ponto_05",0.25,NA,NA,NA,NA,NA,NA
"2","CanalSaoSeb_12_2024_Ponto_05",0.75,NA,NA,NA,NA,NA,NA
"3","CanalSaoSeb_12_2024_Ponto_05",1.25,0.01304656,0.01226045,0.01094221,0.009645779,0.008654343,0.006759766
"4","CanalSaoSeb_12_2024_Ponto_05",1.75,0.01321547,0.01264797,0.01093219,0.009753913,0.008567541,0.006889391
"5","CanalSaoSeb_12_2024_Ponto_05",2.25,0.01289479,0.01284148,0.01097952,0.009536087,0.008233245,0.006841916
"6","CanalSaoSeb_12_2024_Ponto_05",2.75,0.01314306,0.01317561,0.01111152,0.009568756,0.008828073,0.007096092
"7","CanalSaoSeb_12_2024_Ponto_05",3.25,0.01330559,0.01285264,0.0107757,0.009482067,0.008387569,0.00694351
"8","CanalSaoSeb_12_2024_Ponto_05",3.75,0.013437285,0.012591525,0.01109305,0.0095819115,0.008630283,0.0069306805
"9","CanalSaoSeb_12_2024_Ponto_05",4.25,0.013024095,0.01243315,0.011068045,0.009233492,0.0081904055,0.0066994485
"10","CanalSaoSeb_12_2024_Ponto_05",4.75,0.0136111,0.01380592,0.01129917,0.0103911,0.009419773,0.007308046
"11","CanalSaoSeb_12_2024_Ponto_05",5.25,0.01294565,0.01242013,0.01053474,0.009133933,0.007942102,0.006903323
"12","CanalSaoSeb_12_2024_Ponto_05",5.75,0.015123875,0.013539275,0.012489355,0.0111806075,0.009820741,0.0079077015
"13","CanalSaoSeb_12_2024_Ponto_05",6.25,0.01663627,0.01622999,0.01448297,0.01329224,0.01200149,0.009444197
"14","CanalSaoSeb_12_2024_Ponto_05",6.75,0.016784095,0.01648009,0.01447843,0.01299407,0.011315205,0.0095259995
"15","CanalSaoSeb_12_2024_Ponto_05",7.25,0.01754733,0.016866435,0.01497151,0.013818195,0.012060705,0.00980487
"16","CanalSaoSeb_12_2024_Ponto_05",7.75,0.01856354,0.01826769,0.01583972,0.01453568,0.01279719,0.01059863
"17","CanalSaoSeb_12_2024_Ponto_05",8.25,0.01824102,0.01813559,0.01563134,0.01319977,0.01251457,0.009824604
"18","CanalSaoSeb_12_2024_Ponto_05",8.75,0.01900327,0.01903331,0.016058755,0.01543077,0.013456755,0.01136466
"19","CanalSaoSeb_12_2024_Ponto_05",9.25,0.017873165,0.01719764,0.016834025,0.013406335,0.012794095,0.010173589
"20","CanalSaoSeb_12_2024_Ponto_05",9.75,0.015254475,0.015630305,0.01291572,0.011992135,0.01187658,0.010177315
"21","CanalSaoSeb_12_2024_Ponto_05",10.25,0.01374743,0.01388881,0.01273537,0.01090205,0.01101004,0.008691168
"22","CanalSaoSeb_12_2024_Ponto_05",10.75,0.013671865,0.0136641,0.012206695,0.01111047,0.0097025115,0.008325929
"23","CanalSaoSeb_12_2024_Ponto_05",11.25,0.01346149,0.01323136,0.01148296,0.011138195,0.012379387,0.0080189285
"24","CanalSaoSeb_12_2024_Ponto_05",11.75,0.01311893,0.01315017,0.01083455,0.01038761,0.0101013,0.007689779
"25","CanalSaoSeb_12_2024_Ponto_05",12.25,0.01281866,0.0131023,0.01028436,0.01005997,0.009274592,0.007505677
"26","CanalSaoSeb_12_2024_Ponto_05",12.75,0.01216421,0.01244129,0.01161584,0.009569559,0.009943889,0.007174785
"27","CanalSaoSeb_12_2024_Ponto_05",13.25,0.0152599,0.01479753,0.01338436,0.01146043,0.01158649,0.009703734
"28","CanalSaoSeb_12_2024_Ponto_05",13.75,0.01325092,0.0142864,0.01028436,0.00966028,0.00982378,0.006866047
"29","CanalSaoSeb_12_2024_Ponto_05",14.25,0.015053455,0.01612059,0.01390757,0.01126796,0.011027805,0.0089083225
"30","CanalSaoSeb_12_2024_Ponto_05",14.75,0.019447105,0.017839435,0.01715483,0.01515105,0.01378671,0.01093897
"31","CanalSaoSeb_12_2024_Ponto_05",15.25,0.01988391,0.01936518,0.01736153,0.01578704,0.0143148,0.01144191
"32","CanalSaoSeb_12_2024_Ponto_05",15.75,0.02315046,0.02318383,0.020008645,0.019798525,0.016483075,0.01547071
"33","CanalSaoSeb_12_2024_Ponto_05",16.25,0.02662652,0.02720416,0.02789311,0.02258884,0.0215216,0.01596796
"34","CanalSaoSeb_12_2024_Ponto_05",16.75,0.022996495,0.022739705,0.026399145,0.0173731,0.015734505,0.01326415
"35","CanalSaoSeb_12_2024_Ponto_05",17.25,0.04876452,0.0509678,0.04210238,0.04342875,0.04972466,0.02978495
"36","CanalSaoSeb_12_2024_Ponto_05",17.75,0.04561783,0.0461901,0.04167316,0.04132858,0.03596468,0.03000995
"37","CanalSaoSeb_12_2024_Ponto_05",18.25,0.06475146,0.06057151,0.05443238,0.05883354,0.05282015,0.03976811
"38","CanalSaoSeb_12_2024_Ponto_05",18.75,0.026534855,0.02609357,0.0239396,0.021733415,0.018591925,0.01562078
"39","CanalSaoSeb_12_2024_Ponto_05",19.25,0.06389977,0.0629151,0.06184344,0.05668489,0.05889267,0.04229988
"40","CanalSaoSeb_12_2024_Ponto_05",19.75,0.02845676,0.02731162,0.02671574,0.02182891,0.01935897,0.0164318
"41","CanalSaoSeb_12_2024_Ponto_05",NA,NA,NA,NA,NA,NA,NA
