[Header]
HydroSoftVersion=2.90
CreationDate=12/05/24 09:01:10
FileType=dat
DeviceType=HydroScat-6
DataSource=Instrument Cast 287
CalSource=HydroScat-6
Serial=HS120460
Config=M2B2F1
[SigmaParams]
ad400=.01
aStarFile=C:\Program Files (x86)\HydroSoft\aStar.csv
awFile=HydroSoft.exe
bbTildeValue=.015
C=.1
gammad=.011
gammay=.014
ExponentialFit=True
[bbParams]
PureWaterModel=MorelFresh
bb0=4.4968E-04
beta0=8.34399E-05
lambda0=525
gammaLambda=4.32
chi=1.08
[Channels]
"bb420"
"bb510"
"bb442"
"bb700"
"bb470"
"bb590"
"fl510"
"fl700"
[ColumnHeadings]
Time,Depth,bb420,bb510,bb442,bb700,bb470,bb590,fl510,fl700,bb420uncorr,bb510uncorr,bb442uncorr,bb700uncorr,bb470uncorr,bb590uncorr,fl510uncorr,fl700uncorr,betabb420,betabb510,betabb442,betabb700,betabb470,betabb590,betafl510,betafl700,betabb420uncorr,betabb510uncorr,betabb442uncorr,betabb700uncorr,betabb470uncorr,betabb590uncorr,betafl510uncorr,betafl700uncorr
[Data]
45630.5670833333,25.04015,5.728837E-02,5.411103E-02,6.064896E-02,4.500084E-02,5.652019E-02,4.812013E-02,4.915695E-04,6.257055E-03,.0498614,4.744008E-02,5.223289E-02,3.987613E-02,4.914663E-02,.0425139,4.296449E-04,5.890294E-03,8.487348E-03,7.993554E-03,8.97367E-03,6.63652E-03,8.356816E-03,7.101611E-03,6.327612E-05,8.674954E-04,7.392871E-03,7.010487E-03,7.733434E-03,5.881314E-03,7.270209E-03,6.275446E-03,6.327612E-05,8.674954E-04,
45630.5670949074,25.34525,5.399658E-02,5.048305E-02,5.627498E-02,3.709291E-02,5.257264E-02,4.604215E-02,4.831292E-04,6.626382E-03,4.733614E-02,4.461128E-02,.0489329,3.351093E-02,.0461149,4.087413E-02,4.254736E-04,6.298618E-03,8.002252E-03,7.458915E-03,8.329098E-03,5.471165E-03,7.775084E-03,6.795389E-03,6.266179E-05,9.276316E-04,7.020735E-03,6.593619E-03,7.247129E-03,4.943306E-03,6.823436E-03,6.033801E-03,6.266179E-05,9.276316E-04,
45630.5671064815,25.85375,7.288247E-02,6.896158E-02,7.383373E-02,5.009249E-02,7.058343E-02,6.423995E-02,4.829452E-04,6.624612E-03,6.138289E-02,5.860005E-02,6.183776E-02,4.385437E-02,5.956187E-02,5.475418E-02,4.087883E-04,6.198709E-03,1.078538E-02,1.018201E-02,1.091665E-02,7.386853E-03,1.042925E-02,9.477113E-03,6.020446E-05,9.129174E-04,9.090738E-03,8.655079E-03,9.148858E-03,6.46757E-03,8.805054E-03,8.07924E-03,6.020446E-05,9.129174E-04,
45630.5671180556,25.9724,6.984856E-02,6.964771E-02,7.375816E-02,5.383095E-02,6.845751E-02,6.311481E-02,4.86694E-04,7.07315E-03,5.919584E-02,5.910026E-02,.0617841,4.671871E-02,5.802425E-02,5.392602E-02,4.129596E-04,6.589658E-03,1.033829E-02,1.028312E-02,1.090551E-02,7.937772E-03,1.011596E-02,9.311307E-03,6.081879E-05,9.704945E-04,8.768443E-03,8.728793E-03,9.140951E-03,6.889674E-03,8.578462E-03,7.957198E-03,6.081879E-05,9.704945E-04,
45630.5671296296,25.88765,.0690413,6.546435E-02,7.474227E-02,5.149761E-02,7.354029E-02,6.327202E-02,4.939832E-04,6.477417E-03,5.860962E-02,5.602998E-02,6.248166E-02,4.493645E-02,6.167974E-02,5.404196E-02,4.213022E-04,6.051017E-03,1.021932E-02,9.666639E-03,1.105053E-02,7.593919E-03,1.086499E-02,9.334475E-03,6.204746E-05,8.91166E-04,8.682054E-03,8.27634E-03,9.243747E-03,6.627031E-03,9.117153E-03,7.974284E-03,6.204746E-05,8.91166E-04,
45630.5671412037,25.81985,7.187772E-02,7.190791E-02,7.138883E-02,5.170498E-02,6.961858E-02,.0643753,4.69082E-04,6.060385E-03,6.066139E-02,.0607389,6.009386E-02,4.509558E-02,5.886559E-02,5.485356E-02,3.962744E-04,5.660069E-03,1.063731E-02,.0106162,1.055636E-02,7.624478E-03,1.028706E-02,9.49706E-03,5.836147E-05,8.335889E-04,8.984414E-03,8.970271E-03,8.891867E-03,6.650481E-03,8.702446E-03,8.093885E-03,5.836147E-05,8.335889E-04,
45630.5671527778,25.5995,6.534778E-02,5.938204E-02,7.443906E-02,5.174648E-02,6.783906E-02,6.387935E-02,4.937941E-04,6.018816E-03,5.590398E-02,.0514763,6.226702E-02,4.512741E-02,5.757456E-02,5.448917E-02,4.254736E-04,5.620974E-03,9.675027E-03,8.770318E-03,1.100585E-02,7.630593E-03,1.002483E-02,9.423973E-03,6.266179E-05,8.278312E-04,8.283338E-03,7.605285E-03,9.212118E-03,6.655172E-03,8.512193E-03,8.040187E-03,6.266179E-05,8.278312E-04,
45630.5671643519,25.44695,5.868306E-02,5.608017E-02,.0711269,4.861417E-02,7.646889E-02,6.340685E-02,4.646211E-04,6.483325E-03,.0509211,4.895797E-02,5.990605E-02,4.270864E-02,6.375408E-02,5.414134E-02,4.04617E-04,6.07708E-03,8.692876E-03,8.283737E-03,1.051776E-02,7.168999E-03,1.129656E-02,9.354345E-03,5.959013E-05,8.950045E-04,7.549034E-03,7.234172E-03,8.864192E-03,6.298728E-03,9.422841E-03,7.988929E-03,5.959013E-05,8.950045E-04,
45630.5671759259,25.6334,6.488982E-02,6.075168E-02,6.700863E-02,4.496058E-02,6.032008E-02,6.054625E-02,4.361219E-04,6.450546E-03,5.556578E-02,5.251122E-02,5.692801E-02,.0398443,.0520188,5.202124E-02,3.754178E-04,6.072737E-03,9.607539E-03,8.972155E-03,9.910866E-03,6.630586E-03,8.916789E-03,8.93279E-03,5.528982E-05,8.943647E-04,8.233498E-03,7.757798E-03,8.425332E-03,5.876624E-03,7.693467E-03,7.676498E-03,5.528982E-05,8.943647E-04,
45630.5671875,25.9724,7.847749E-02,7.073972E-02,.0788697,5.538568E-02,7.622189E-02,6.920537E-02,4.468477E-04,8.127442E-03,6.535115E-02,.0598937,6.537922E-02,4.789627E-02,6.358001E-02,5.836498E-02,3.754178E-04,7.558342E-03,1.160989E-02,1.044405E-02,1.165878E-02,8.166885E-03,1.126016E-02,1.020884E-02,5.528982E-05,1.113158E-03,9.675523E-03,8.84572E-03,9.670747E-03,7.063205E-03,9.397188E-03,8.611348E-03,5.528982E-05,1.113158E-03,
45630.5671990741,26.09105,8.609927E-02,8.595467E-02,7.531169E-02,5.286974E-02,8.124742E-02,.0732859,5.382884E-04,7.470478E-03,7.062714E-02,7.062245E-02,.0628841,4.598671E-02,6.709044E-02,6.128013E-02,4.421588E-04,6.967575E-03,1.273308E-02,.0126862,1.113445E-02,7.796123E-03,1.200075E-02,1.081017E-02,6.511911E-05,1.026152E-03,1.045302E-02,1.042676E-02,9.303052E-03,6.781803E-03,9.914504E-03,9.040939E-03,6.511911E-05,1.026152E-03,
45630.5672106482,26.2097,.0832409,8.287872E-02,8.593191E-02,5.678116E-02,8.566345E-02,7.452739E-02,5.503391E-04,7.471414E-03,6.866555E-02,6.850085E-02,.0702353,4.894653E-02,7.012217E-02,6.215798E-02,4.546727E-04,6.937168E-03,1.231185E-02,1.223292E-02,.0126995,8.37253E-03,1.265152E-02,1.099313E-02,6.696211E-05,1.021674E-03,1.016395E-02,1.011411E-02,1.038637E-02,7.217977E-03,1.036128E-02,9.170304E-03,6.696211E-05,1.021674E-03,
45630.5672222222,26.3453,7.976545E-02,8.485048E-02,8.609006E-02,7.043819E-02,8.126839E-02,7.964845E-02,4.99083E-04,7.680399E-03,6.625303E-02,6.986351E-02,7.034262E-02,5.890805E-02,6.710494E-02,6.573566E-02,4.129596E-04,7.024045E-03,1.179969E-02,1.252348E-02,1.272281E-02,.0103851,1.200384E-02,1.174779E-02,6.081879E-05,1.034469E-03,9.808429E-03,1.031492E-02,1.040218E-02,8.68596E-03,9.916642E-03,9.697529E-03,6.081879E-05,1.034469E-03,
45630.5672337963,26.2436,8.968861E-02,8.507597E-02,9.677023E-02,8.346197E-02,9.243216E-02,9.701426E-02,5.498885E-04,8.161859E-03,.0730622,7.001874E-02,7.745237E-02,.0679148,7.467703E-02,7.737967E-02,4.505014E-04,7.362867E-03,1.326202E-02,1.255671E-02,1.429669E-02,1.230436E-02,1.364899E-02,1.430691E-02,6.634778E-05,1.084369E-03,1.081187E-02,.0103378,1.144991E-02,1.001324E-02,.0110325,1.141345E-02,6.634778E-05,1.084369E-03,
45630.5672453704,26.1758,8.105954E-02,7.714333E-02,8.616916E-02,6.222995E-02,7.810069E-02,7.940917E-02,5.260337E-04,7.42802E-03,6.715491E-02,6.448188E-02,7.039628E-02,5.298842E-02,6.490005E-02,6.557003E-02,4.379875E-04,6.854634E-03,.0119904,1.138772E-02,1.273446E-02,9.175493E-03,1.153703E-02,1.171253E-02,6.450478E-05,1.009519E-03,9.941334E-03,9.521858E-03,1.041009E-02,7.813612E-03,9.591716E-03,9.67312E-03,6.450478E-05,1.009519E-03,
45630.5672569444,26.4131,9.690241E-02,9.339241E-02,.1126277,8.971546E-02,.1030516,.1006808,5.890616E-04,7.811539E-03,7.786471E-02,.0756591,8.754016E-02,7.208399E-02,8.161085E-02,7.974822E-02,4.755293E-04,7.002326E-03,1.432509E-02,1.378227E-02,1.663354E-02,.0132259,1.521393E-02,1.484724E-02,7.003376E-05,1.03127E-03,1.151959E-02,1.116899E-02,.0129365,1.062764E-02,1.205431E-02,.0117625,7.003376E-05,1.03127E-03,
45630.5672685185,26.4131,8.995631E-02,9.528199E-02,9.668811E-02,.0841234,8.594047E-02,8.389485E-02,5.347995E-04,7.092859E-03,7.324258E-02,7.691826E-02,7.739871E-02,6.836036E-02,7.031075E-02,.0686508,4.338162E-04,6.394183E-03,1.330147E-02,1.406073E-02,1.428459E-02,1.240183E-02,1.269235E-02,1.237356E-02,6.389045E-05,9.417059E-04,1.083845E-02,1.135455E-02,.011442,.0100789,1.038907E-02,1.012712E-02,6.389045E-05,9.417059E-04,
45630.5672800926,25.65035,8.782178E-02,8.527658E-02,9.228808E-02,6.647641E-02,9.015066E-02,7.897902E-02,4.778376E-04,6.597481E-03,7.179958E-02,7.015673E-02,7.450116E-02,5.607554E-02,7.315391E-02,6.527188E-02,3.921031E-04,6.059705E-03,1.298691E-02,1.258628E-02,1.363618E-02,9.801274E-03,1.331278E-02,1.164914E-02,5.774714E-05,8.924455E-04,.0106258,1.035813E-02,.011015,8.268546E-03,1.080805E-02,9.629185E-03,5.774714E-05,8.924455E-04,
45630.5672916667,25.6334,8.196905E-02,8.625656E-02,8.823386E-02,5.933983E-02,8.366854E-02,.0713767,5.008527E-04,7.352372E-03,6.778622E-02,7.082944E-02,.0717914,5.085608E-02,6.875861E-02,5.992194E-02,4.129596E-04,6.806851E-03,1.212443E-02,1.273069E-02,1.303873E-02,8.749589E-03,1.235754E-02,1.052882E-02,6.081879E-05,1.002482E-03,1.003437E-02,1.045727E-02,1.061568E-02,7.499379E-03,1.016034E-02,8.840788E-03,6.081879E-05,1.002482E-03,
45630.5673032407,26.32835,8.557139E-02,8.260527E-02,8.867258E-02,6.288179E-02,8.404943E-02,7.558613E-02,5.26155E-04,6.364094E-03,7.026639E-02,6.831111E-02,7.208652E-02,5.346581E-02,6.901972E-02,6.290333E-02,4.338162E-04,5.868575E-03,1.265529E-02,1.219262E-02,1.310338E-02,9.271552E-03,1.241367E-02,1.114915E-02,6.389045E-05,8.642967E-04,1.039986E-02,1.008615E-02,1.065917E-02,7.883963E-03,1.019881E-02,9.280142E-03,6.389045E-05,8.642967E-04,
45630.5673148148,26.53175,7.983001E-02,8.402515E-02,8.337469E-02,6.279477E-02,8.202406E-02,8.484486E-02,4.785673E-04,6.264564E-03,6.629812E-02,.0692943,6.849141E-02,5.340216E-02,6.762715E-02,6.929677E-02,3.962744E-04,5.777353E-03,1.180921E-02,1.240186E-02,1.232266E-02,9.258729E-03,.0121152,1.251356E-02,5.836147E-05,8.50862E-04,9.815074E-03,1.023104E-02,1.012938E-02,7.874583E-03,9.993598E-03,1.022231E-02,5.836147E-05,8.50862E-04,
45630.5673263889,26.0063,8.524197E-02,8.230727E-02,8.616916E-02,.0605434,8.649534E-02,7.582198E-02,5.308895E-04,6.474346E-03,7.004092E-02,6.810413E-02,7.039628E-02,5.174721E-02,.0706879,6.306896E-02,4.379875E-04,5.985859E-03,1.260674E-02,.0121487,1.273446E-02,8.926953E-03,1.277411E-02,.0111839,6.450478E-05,8.815698E-04,1.036663E-02,1.005565E-02,1.041009E-02,7.630701E-03,1.044465E-02,9.304551E-03,6.450478E-05,8.815698E-04,
45630.567337963,25.8368,7.716364E-02,7.476637E-02,7.326748E-02,5.429208E-02,7.626304E-02,6.989636E-02,5.576018E-04,6.825001E-03,6.442673E-02,.0627915,6.143532E-02,4.706879E-02,6.360902E-02,5.886189E-02,4.671866E-04,6.355089E-03,1.141627E-02,1.103743E-02,.0108332,8.005726E-03,1.126623E-02,1.031067E-02,6.88051E-05,9.359482E-04,9.539295E-03,9.272754E-03,9.089553E-03,6.941264E-03,9.401464E-03,8.684573E-03,6.88051E-05,9.359482E-04,
45630.567349537,25.9385,7.799607E-02,.0765836,8.142371E-02,6.480402E-02,.0783909,7.061233E-02,5.091621E-04,7.024389E-03,6.501295E-02,6.408516E-02,6.714994E-02,5.486615E-02,6.510313E-02,5.937535E-02,4.254736E-04,6.463686E-03,1.153895E-02,1.130523E-02,1.203515E-02,9.554823E-03,.0115798,1.041618E-02,6.266179E-05,9.519419E-04,9.625684E-03,9.463395E-03,9.93169E-03,8.090325E-03,9.621643E-03,8.76024E-03,6.266179E-05,9.519419E-04,
45630.5673611111,26.1758,8.995631E-02,8.827738E-02,8.704082E-02,6.401581E-02,8.547182E-02,8.263329E-02,5.006343E-04,7.041858E-03,7.324258E-02,7.220934E-02,7.098652E-02,5.429329E-02,6.999162E-02,6.778951E-02,4.087883E-04,6.485405E-03,1.330147E-02,1.302849E-02,1.286292E-02,9.438668E-03,1.262328E-02,1.218765E-02,6.020446E-05,9.551406E-04,1.083845E-02,1.066062E-02,1.049707E-02,8.005904E-03,1.034204E-02,.0100002,6.020446E-05,9.551406E-04,
45630.5673726852,26.26055,7.950737E-02,7.892747E-02,9.091678E-02,6.323016E-02,9.171315E-02,7.532693E-02,5.261488E-04,7.728463E-03,6.607265E-02,6.574104E-02,7.358896E-02,5.372042E-02,7.419834E-02,6.272113E-02,4.379875E-04,7.123954E-03,1.176166E-02,1.165064E-02,.0134341,9.322889E-03,1.354304E-02,1.111095E-02,6.450478E-05,1.049183E-03,9.781848E-03,9.707415E-03,1.088058E-02,7.921483E-03,1.096196E-02,9.253293E-03,6.450478E-05,1.049183E-03,
45630.5673842593,26.22665,8.709174E-02,9.148932E-02,.1169881,.1349125,8.647398E-02,7.634161E-02,5.161025E-04,7.398227E-03,7.130355E-02,7.438269E-02,9.022308E-02,.0996771,.0706734,6.343336E-02,4.213022E-04,6.359432E-03,1.287933E-02,1.350182E-02,.0172761,1.988638E-02,1.277097E-02,1.126048E-02,6.204746E-05,9.36588E-04,.0105527,1.098089E-02,1.333187E-02,1.469391E-02,1.044251E-02,9.35825E-03,6.204746E-05,9.36588E-04,
45630.5673958333,26.43005,.1244873,.13838,.143082,.1329539,.1449909,.110331,5.948996E-04,8.505675E-03,9.520331E-02,.1036539,.1055426,9.856319E-02,.1067931,8.584352E-02,4.505014E-04,7.323773E-03,1.839014E-02,2.041188E-02,2.112144E-02,1.959775E-02,2.139433E-02,1.626934E-02,6.634778E-05,1.078612E-03,.0140747,1.529445E-02,1.558943E-02,1.452975E-02,.0157653,1.266073E-02,6.634778E-05,1.078612E-03,
45630.5674074074,26.5826,.1149939,.1250658,.1128443,9.517757E-02,.1381071,.1060707,5.889296E-04,8.365558E-03,8.940874E-02,9.577118E-02,.0876743,.0756485,.1028765,8.317683E-02,4.546727E-04,7.458433E-03,1.699114E-02,1.844982E-02,1.666545E-02,1.403083E-02,2.037989E-02,1.564152E-02,6.696211E-05,1.098444E-03,1.322078E-02,1.413282E-02,1.295627E-02,1.115292E-02,1.518813E-02,1.226775E-02,6.696211E-05,1.098444E-03,
45630.5674189815,26.4809,.1240752,.1321385,.1107284,8.822254E-02,.1596316,.1065178,5.916525E-04,8.254662E-03,.0949553,9.999713E-02,8.635967E-02,7.109739E-02,.1148729,.0834584,4.505014E-04,7.41065E-03,1.832941E-02,.0194921,1.635365E-02,.0130059,2.355186E-02,.0157074,6.634778E-05,1.091406E-03,1.403815E-02,1.475557E-02,1.276254E-02,1.048225E-02,1.695598E-02,1.230925E-02,6.634778E-05,1.091406E-03,
45630.5674305556,26.3792,9.005675E-02,8.307777E-02,9.726343E-02,7.929532E-02,9.963287E-02,.1111048,5.388544E-04,6.707602E-03,7.331023E-02,6.863884E-02,7.777432E-02,6.508229E-02,7.940596E-02,8.632386E-02,4.421588E-04,6.07708E-03,1.331627E-02,1.226225E-02,1.436937E-02,1.169034E-02,1.471013E-02,1.638337E-02,6.511911E-05,8.950045E-04,1.084841E-02,1.013445E-02,1.149736E-02,9.595829E-03,1.172938E-02,1.273152E-02,6.511911E-05,8.950045E-04,
45630.5674421296,26.1758,9.163511E-02,9.249075E-02,9.664706E-02,6.776039E-02,9.587774E-02,8.631286E-02,4.880306E-04,6.924056E-03,7.436993E-02,7.505539E-02,7.737188E-02,5.699849E-02,7.695445E-02,7.029057E-02,3.962744E-04,6.350745E-03,1.354887E-02,1.364939E-02,1.427854E-02,9.990489E-03,1.415675E-02,.0127299,5.836147E-05,9.353085E-04,1.100458E-02,1.108003E-02,1.143805E-02,8.404558E-03,1.136812E-02,1.036877E-02,5.836147E-05,9.353085E-04,
45630.5674537037,26.05715,8.958829E-02,8.987888E-02,9.188406E-02,.0670069,9.099594E-02,7.814457E-02,5.574785E-04,6.823722E-03,7.299457E-02,7.329601E-02,7.423286E-02,5.645745E-02,7.371964E-02,6.469217E-02,4.546727E-04,6.263867E-03,1.324724E-02,1.326449E-02,1.357664E-02,9.879451E-03,1.343735E-02,1.152617E-02,6.696211E-05,9.225136E-04,.0108019,1.082075E-02,1.097547E-02,8.324827E-03,1.089142E-02,9.543755E-03,6.696211E-05,9.225136E-04,
45630.5674652778,26.0063,8.317553E-02,8.168744E-02,8.907202E-02,6.445339E-02,8.089133E-02,6.805786E-02,5.244521E-04,6.960325E-03,6.862046E-02,6.767291E-02,7.235482E-02,5.461155E-02,6.684384E-02,5.753682E-02,4.338162E-04,6.407215E-03,1.230222E-02,1.205736E-02,1.316224E-02,9.503152E-03,1.194828E-02,1.003974E-02,6.389045E-05,9.436252E-04,1.015731E-02,9.992104E-03,1.069871E-02,8.052805E-03,9.878163E-03,8.489304E-03,6.389045E-05,9.436252E-04,
45630.5674768519,25.95545,8.802121E-02,9.295411E-02,.0751977,5.601896E-02,6.722212E-02,6.005792E-02,5.941027E-04,6.375792E-03,7.193486E-02,7.536586E-02,6.280361E-02,4.837366E-02,5.712488E-02,5.165684E-02,4.838719E-04,5.925045E-03,.0130163,1.371768E-02,1.111765E-02,8.260208E-03,9.933908E-03,8.860826E-03,7.126243E-05,8.726134E-04,1.064573E-02,1.112578E-02,9.291192E-03,7.133556E-03,8.445926E-03,.0076228,7.126243E-05,8.726134E-04,
45630.5674884259,26.12495,9.335767E-02,8.827738E-02,9.208599E-02,6.145007E-02,.100439,.1117467,5.535149E-04,7.797806E-03,7.551982E-02,7.220934E-02,7.436701E-02,5.241555E-02,7.992817E-02,8.672138E-02,4.505014E-04,7.202144E-03,1.380271E-02,1.302849E-02,.0136064,9.060565E-03,1.482893E-02,1.647796E-02,6.634778E-05,1.060699E-03,1.117403E-02,1.066062E-02,1.099524E-02,7.729191E-03,1.180634E-02,.0127901,6.634778E-05,1.060699E-03,
45630.5675,26.26055,.1112315,.147256,.1203429,6.705116E-02,.105984,.1261,5.703007E-04,7.46292E-03,8.706386E-02,.1087423,.0922621,5.648928E-02,8.348212E-02,9.540055E-02,4.338162E-04,6.85029E-03,.0164367,2.171989E-02,1.777049E-02,9.885973E-03,1.564607E-02,1.859314E-02,6.389045E-05,1.008879E-03,1.287522E-02,1.604431E-02,1.363235E-02,8.329517E-03,1.233007E-02,1.406911E-02,6.389045E-05,1.008879E-03,
45630.5675115741,26.63345,2.420417E-02,3.837198E-02,4.057635E-03,1.526466E-02,8.262707E-02,.0989195,4.060154E-05,-5.328564E-05,2.275997E-02,3.484846E-02,4.020768E-03,1.460631E-02,6.804284E-02,7.861415E-02,3.754178E-05,-5.21265E-05,3.611885E-03,5.674164E-03,6.34071E-04,2.254437E-03,1.220406E-02,1.458768E-02,5.528982E-06,-7.676951E-06,3.399059E-03,5.154919E-03,6.28638E-04,2.15742E-03,1.005485E-02,1.159537E-02,5.528982E-06,-7.676951E-06,
45630.5675231481,26.5148,2.207993E-02,.1062337,1.744572E-02,.1349441,2.002225E-02,.1805335,4.820075E-05,1.238125E-03,2.087453E-02,.0840613,.0166614,9.969499E-02,1.898972E-02,.1251642,4.171309E-05,1.064249E-03,3.298844E-03,1.567463E-02,2.60701E-03,1.989103E-02,2.978284E-03,2.661475E-02,6.143313E-06,1.567377E-04,3.12121E-03,1.240719E-02,2.49143E-03,1.469654E-02,2.826125E-03,1.845523E-02,6.143313E-06,1.567377E-04,
45630.5675347222,26.2097,8.464999E-02,.1243844,.1073902,.2973343,9.049714E-02,.302148,1.312426E-04,3.194982E-03,6.963507E-02,9.535931E-02,8.426699E-02,.1748182,.073386,.1789219,1.042827E-04,2.449945E-03,.0125195,1.834941E-02,1.586171E-02,4.382173E-02,1.336384E-02,4.453652E-02,1.535828E-05,3.608167E-04,1.030682E-02,1.407212E-02,1.245415E-02,.0257671,1.084225E-02,2.637726E-02,1.535828E-05,3.608167E-04,
45630.5675462963,26.22665,.1515235,.2728088,.1195009,.285939,.1793772,.3405925,1.668338E-04,3.516811E-03,.1108283,.1698024,9.175235E-02,.1703944,.1252736,.1933374,1.126254E-04,2.714922E-03,2.237434E-02,4.022203E-02,.0176464,4.214245E-02,2.646167E-02,.0502019,1.658694E-05,3.998412E-04,1.637729E-02,2.504244E-02,1.355723E-02,2.511518E-02,1.848869E-02,.0285016,1.658694E-05,3.998412E-04,
45630.5675578704,26.22665,.1111955,.1948573,.1812514,.1482538,.299684,.7457877,2.783818E-04,5.662673E-03,8.704131E-02,.1340511,.1259864,.1070926,.1791951,.3050574,2.043942E-04,4.813013E-03,.0164314,2.873468E-02,.0267463,2.185243E-02,4.419073E-02,.1099136,3.010223E-05,7.088385E-04,.0128719,1.977395E-02,1.860215E-02,1.578669E-02,2.643485E-02,4.496526E-02,3.010223E-05,7.088385E-04,
45630.5675694444,26.46395,.3072754,.3504677,.2808653,.25347,.2593043,.4890863,6.218234E-04,7.61115E-03,.182956,.2002915,.1711937,.1572184,.1626266,.2412388,3.629039E-04,5.994547E-03,4.532678E-02,5.166625E-02,4.142592E-02,3.735765E-02,3.824017E-02,7.208474E-02,5.344682E-05,8.828493E-04,.0270064,2.953549E-02,2.526413E-02,.0231735,2.399323E-02,3.556062E-02,5.344682E-05,8.828493E-04,
45630.5675810185,26.5148,.2089623,.3321587,.2153438,.2406073,.1684303,.3029219,5.330452E-04,7.01206E-03,.140455,.1934817,.1426206,.1517444,.1195747,.1792222,3.337048E-04,5.568847E-03,3.083882E-02,4.896814E-02,3.177033E-02,3.546213E-02,2.484848E-02,4.465056E-02,4.91465E-05,8.201542E-04,2.074323E-02,2.853196E-02,2.105344E-02,2.236682E-02,1.764886E-02,2.642152E-02,4.91465E-05,8.201542E-04,
45630.5675925926,25.85375,.1303118,.135039,.1475303,.1126391,.1461444,.1614758,5.465394E-04,6.281611E-03,9.867554E-02,.1017048,.1080377,8.659664E-02,.1074419,.1152535,4.129596E-04,5.508033E-03,1.924848E-02,1.991953E-02,2.177698E-02,1.660405E-02,2.156432E-02,2.380631E-02,6.081879E-05,8.111978E-04,1.458638E-02,1.500722E-02,1.595713E-02,.0127663,1.586091E-02,1.699474E-02,6.081879E-05,8.111978E-04,
45630.5676041667,25.769,.1004558,9.930594E-02,9.111802E-02,6.253392E-02,.1004183,.0989195,5.160713E-04,6.597073E-03,8.018705E-02,7.957305E-02,7.372311E-02,.0532112,7.991473E-02,7.861415E-02,4.129596E-04,6.085768E-03,1.484873E-02,1.465372E-02,1.346376E-02,9.220288E-03,1.482587E-02,1.458768E-02,6.081879E-05,8.96284E-04,1.186182E-02,1.174577E-02,1.090035E-02,7.846443E-03,1.180436E-02,1.159537E-02,6.081879E-05,8.96284E-04,
45630.5676157407,26.09105,9.220815E-02,9.115292E-02,.1026605,.0784143,.0881767,9.248143E-02,5.698194E-04,6.849935E-03,7.475322E-02,7.415619E-02,8.126212E-02,6.447759E-02,7.182619E-02,7.440963E-02,4.630153E-04,6.211741E-03,1.363331E-02,1.345224E-02,1.516471E-02,1.156051E-02,1.302189E-02,1.363893E-02,6.819077E-05,9.148367E-04,1.106106E-02,1.094752E-02,1.201134E-02,9.506718E-03,1.061239E-02,1.097577E-02,6.819077E-05,9.148367E-04,
45630.5676273148,26.5148,.1558089,.108416,.3253487,.4222957,.421954,.2055862,7.162187E-04,1.055937E-02,.1131958,.0854542,.1885522,.2178469,.2226384,.1374774,5.422702E-04,7.584405E-03,2.300585E-02,1.599622E-02,4.798123E-02,6.223671E-02,.0622091,3.030666E-02,7.986306E-05,1.116996E-03,1.672616E-02,1.261245E-02,2.782218E-02,3.210804E-02,3.283688E-02,2.026977E-02,7.986306E-05,1.116996E-03,
45630.5676388889,26.7521,2.044778,2.722406,5.485917,-.01841,2.680094,18.29039,3.905026E-03,1.614674E-02,.4970191,.5632207,.7062306,-1.954294E-02,.550355,.9933969,8.759749E-04,1.663704E-02,.3013744,.4012078,.8084701,-2.708039E-03,.3949807,2.69538,1.290096E-04,2.450227E-03,7.328843E-02,8.301867E-02,.10411,-2.874997E-03,8.113094E-02,.1464026,1.290096E-04,2.450227E-03,
45630.567650463,26.70125,.3517589,.7017413,.5174204,.5246975,.5714897,1.262397,6.328533E-04,1.069043E-02,.1996833,.3018188,.2504789,.247409,.2660818,.3957548,3.128482E-04,7.341148E-03,.0518821,.1034318,7.628594E-02,7.732718E-02,8.424547E-02,.1860439,4.607485E-05,1.081171E-03,2.947143E-02,.0444971,3.694802E-02,3.646446E-02,3.923893E-02,5.833092E-02,4.607485E-05,1.081171E-03,
45630.567662037,26.5826,.287921,.5367286,.4787207,.9111477,.3090265,.4345326,5.838726E-04,1.072746E-02,.1752448,.2597221,.2393571,.332106,.182848,.2248713,3.170195E-04,6.476717E-03,4.247461E-02,7.911465E-02,7.058296E-02,.1342765,4.556749E-02,6.404542E-02,4.668918E-05,9.538611E-04,2.587003E-02,.0382935,3.530905E-02,4.894587E-02,2.697316E-02,.0331486,4.668918E-05,9.538611E-04,
45630.5676736111,26.22665,.1092863,.1076868,.2610244,.1726321,.2014072,.2383099,4.871454E-04,6.493427E-03,8.584037E-02,8.498991E-02,.1629552,.1199298,.1362736,.1524935,3.837605E-04,5.412468E-03,1.615004E-02,1.588877E-02,3.850207E-02,2.544494E-02,2.970814E-02,.035129,5.651848E-05,7.971234E-04,1.269492E-02,1.254403E-02,2.405006E-02,1.767845E-02,2.010971E-02,2.248263E-02,5.651848E-05,7.971234E-04,
45630.5676851852,25.65035,.1268749,.1444046,.1373312,.1200003,.1333716,.151481,5.546447E-04,7.121999E-03,9.663407E-02,.1071216,.1022689,9.102294E-02,.1001361,.1098477,4.171309E-04,6.203053E-03,1.874199E-02,.0212997,2.027397E-02,1.768884E-02,1.968205E-02,2.233342E-02,6.143313E-05,9.135571E-04,1.428554E-02,1.580548E-02,.015107,1.341858E-02,1.478429E-02,1.619812E-02,6.143313E-05,9.135571E-04,
