[Header]
HydroSoftVersion=2.90
CreationDate=12/05/24 08:52:07
FileType=dat
DeviceType=HydroScat-6
DataSource=Instrument Cast 283
CalSource=HydroScat-6
Serial=HS120460
Config=M2B2F1
[SigmaParams]
ad400=.01
aStarFile=C:\Program Files (x86)\HydroSoft\aStar.csv
awFile=HydroSoft.exe
bbTildeValue=.015
C=.1
gammad=.011
gammay=.014
ExponentialFit=True
[bbParams]
PureWaterModel=MorelFresh
bb0=4.4968E-04
beta0=8.34399E-05
lambda0=525
gammaLambda=4.32
chi=1.08
[Channels]
"bb420"
"bb510"
"bb442"
"bb700"
"bb470"
"bb590"
"fl510"
"fl700"
[ColumnHeadings]
Time,Depth,bb420,bb510,bb442,bb700,bb470,bb590,fl510,fl700,bb420uncorr,bb510uncorr,bb442uncorr,bb700uncorr,bb470uncorr,bb590uncorr,fl510uncorr,fl700uncorr,betabb420,betabb510,betabb442,betabb700,betabb470,betabb590,betafl510,betafl700,betabb420uncorr,betabb510uncorr,betabb442uncorr,betabb700uncorr,betabb470uncorr,betabb590uncorr,betafl510uncorr,betafl700uncorr
[Data]
45630.4804050926,25.43,4.809234E-02,4.343281E-02,4.836259E-02,3.237884E-02,4.643438E-02,3.626424E-02,4.681831E-04,5.655706E-03,4.271917E-02,3.898988E-02,4.280803E-02,2.960178E-02,4.129934E-02,.0329507,4.183151E-04,5.407994E-03,7.132172E-03,6.419954E-03,7.163086E-03,4.776475E-03,6.870517E-03,5.354465E-03,6.160753E-05,7.964646E-04,6.340353E-03,5.76522E-03,6.344536E-03,4.367232E-03,6.113791E-03,4.866163E-03,6.160753E-05,7.964646E-04,
45630.4804166667,25.8029,.049849,4.557483E-02,4.924583E-02,3.132461E-02,4.643438E-02,4.033839E-02,4.98744E-04,5.42074E-03,4.410486E-02,4.071559E-02,4.350201E-02,2.871525E-02,4.129934E-02,3.629482E-02,4.436675E-04,5.190309E-03,7.391043E-03,6.735614E-03,7.293244E-03,4.621118E-03,6.870517E-03,5.954851E-03,6.534132E-05,7.644048E-04,6.544556E-03,6.019531E-03,6.446804E-03,4.236588E-03,6.113791E-03,5.35897E-03,6.534132E-05,7.644048E-04,
45630.4804282407,25.7351,4.634876E-02,3.710299E-02,5.367807E-02,3.064977E-02,4.292931E-02,3.893764E-02,5.107286E-04,6.587444E-03,4.133347E-02,3.379548E-02,4.694519E-02,2.814534E-02,3.849182E-02,3.515211E-02,4.605691E-04,6.312883E-03,6.875229E-03,5.487157E-03,7.946403E-03,4.521669E-03,6.353992E-03,5.748429E-03,6.783051E-05,9.297325E-04,6.13615E-03,4.999746E-03,6.954209E-03,4.152603E-03,5.700059E-03,5.190574E-03,6.783051E-05,9.297325E-04,
45630.4804398148,26.22665,5.013823E-02,4.548877E-02,5.308919E-02,3.298371E-02,5.306083E-02,3.910197E-02,4.988574E-04,6.008512E-03,4.433202E-02,4.064656E-02,4.649143E-02,3.010837E-02,4.649253E-02,3.528654E-02,4.436675E-04,5.740925E-03,7.433665E-03,6.722932E-03,7.859622E-03,4.865611E-03,7.847025E-03,5.772646E-03,6.534132E-05,8.454971E-04,6.578032E-03,6.009358E-03,6.887342E-03,4.441886E-03,6.879087E-03,5.210385E-03,6.534132E-05,8.454971E-04,
45630.4804513889,26.2436,4.763374E-02,.0424753,4.456279E-02,2.886113E-02,5.184037E-02,.0432715,4.202166E-04,5.972344E-03,4.235571E-02,3.821331E-02,3.979191E-02,2.662558E-02,4.554699E-02,3.866427E-02,3.76061E-04,5.736657E-03,7.064591E-03,6.278851E-03,6.603127E-03,4.258086E-03,7.667172E-03,6.387091E-03,5.538454E-05,8.448685E-04,6.286792E-03,5.650781E-03,5.900064E-03,3.928643E-03,6.739747E-03,5.708145E-03,5.538454E-05,8.448685E-04,
45630.480462963,25.98935,4.961787E-02,4.460849E-02,4.846433E-02,3.324891E-02,4.325394E-02,3.998736E-02,4.174325E-04,5.299997E-03,4.392313E-02,3.993902E-02,.0428881,.03033,3.875367E-02,3.600914E-02,3.718356E-04,5.062258E-03,7.356983E-03,6.593209E-03,7.178078E-03,4.904692E-03,6.401831E-03,5.903122E-03,5.476224E-05,7.455461E-04,6.517776E-03,5.905091E-03,6.356336E-03,4.474547E-03,5.738646E-03,5.316871E-03,5.476224E-05,7.455461E-04,
45630.480474537,26.0741,5.419534E-02,4.832365E-02,5.236376E-02,3.488546E-02,5.088715E-02,4.577726E-02,4.883354E-04,5.44084E-03,4.748959E-02,4.290725E-02,4.593092E-02,3.169146E-02,4.480511E-02,4.066402E-02,4.309913E-04,5.18604E-03,8.031543E-03,7.140695E-03,7.752719E-03,5.145864E-03,7.526701E-03,6.756353E-03,6.347442E-05,7.637762E-04,7.043349E-03,6.342505E-03,6.804741E-03,4.675178E-03,6.630419E-03,6.002839E-03,6.347442E-05,7.637762E-04,
45630.4804861111,26.12495,5.126961E-02,4.607028E-02,5.419888E-02,3.862511E-02,4.914027E-02,4.116654E-02,4.807737E-04,5.601269E-03,4.521796E-02,4.111251E-02,4.734556E-02,3.476265E-02,4.343772E-02,3.696701E-02,4.267659E-04,5.314091E-03,7.600393E-03,6.808626E-03,8.023153E-03,5.696958E-03,7.269272E-03,6.076893E-03,6.285212E-05,7.826349E-04,6.708589E-03,6.078022E-03,7.01321E-03,5.127765E-03,6.428912E-03,5.458027E-03,6.285212E-05,7.826349E-04,
45630.4804976852,25.98935,5.404821E-02,4.965535E-02,5.229479E-02,3.500013E-02,5.107376E-02,4.352292E-02,4.745948E-04,5.284871E-03,4.737601E-02,4.395994E-02,4.587753E-02,3.178644E-02,4.495057E-02,3.886593E-02,4.183151E-04,5.036648E-03,8.009861E-03,7.336941E-03,7.742555E-03,5.162761E-03,.0075542,6.424142E-03,6.160753E-05,7.417744E-04,7.026611E-03,6.497635E-03,6.796875E-03,4.689176E-03,6.651856E-03,5.737862E-03,6.160753E-05,7.417744E-04,
45630.4805092593,26.3453,5.310866E-02,4.656678E-02,5.126261E-02,3.260546E-02,5.206521E-02,4.293671E-02,5.011142E-04,5.300128E-03,4.664909E-02,4.150942E-02,4.507679E-02,2.979175E-02,4.572155E-02,.0383954,4.436675E-04,5.066527E-03,7.871404E-03,6.881793E-03,7.590448E-03,4.80987E-03,7.700306E-03,6.337755E-03,6.534132E-05,7.461748E-04,6.919488E-03,6.136514E-03,6.678873E-03,4.395227E-03,6.765471E-03,5.668522E-03,6.534132E-05,7.461748E-04,
45630.4805208333,26.1758,5.302077E-02,4.458706E-02,5.416413E-02,3.819767E-02,5.103642E-02,4.803284E-02,4.666228E-04,5.782666E-03,4.658094E-02,3.992176E-02,4.731886E-02,3.441437E-02,4.492148E-02,4.244531E-02,4.140897E-04,5.489093E-03,7.858451E-03,6.590051E-03,8.018031E-03,5.633968E-03,7.548699E-03,7.088747E-03,6.098522E-05,8.084084E-04,6.909445E-03,5.902548E-03,7.009277E-03,5.076441E-03,6.647568E-03,6.265339E-03,6.098522E-05,8.084084E-04,
45630.4805324074,26.05715,.0558494,.0501594,5.759442E-02,3.591971E-02,5.442004E-02,4.575609E-02,4.661862E-04,5.353753E-03,4.876171E-02,4.435685E-02,4.993461E-02,3.254632E-02,.0475399,4.064722E-02,4.098643E-04,5.096405E-03,8.275294E-03,7.41122E-03,8.523537E-03,5.298276E-03,8.047326E-03,6.753233E-03,6.036293E-05,7.505751E-04,7.230815E-03,6.556126E-03,7.394748E-03,4.801156E-03,7.033432E-03,6.000362E-03,6.036293E-05,7.505751E-04,
45630.4805439815,26.19275,5.721654E-02,5.559467E-02,6.308448E-02,4.112918E-02,5.057026E-02,5.054847E-02,5.132295E-04,5.884808E-03,4.980666E-02,4.858485E-02,5.404508E-02,.036789,4.455781E-02,4.441145E-02,4.478929E-04,5.565923E-03,8.476764E-03,8.212191E-03,9.332581E-03,6.065971E-03,7.480003E-03,7.459464E-03,6.596361E-05,8.197236E-04,7.384804E-03,7.179187E-03,8.000487E-03,5.426379E-03,6.593976E-03,6.55508E-03,6.596361E-05,8.197236E-04,
45630.4805555556,26.15885,6.075869E-02,6.035075E-02,6.434938E-02,4.390176E-02,5.030962E-02,4.745619E-02,4.347705E-04,5.723542E-03,5.248719E-02,5.220886E-02,5.497928E-02,3.900532E-02,4.435416E-02,4.199159E-02,3.76061E-04,5.395189E-03,8.998754E-03,8.913073E-03,9.518985E-03,6.474554E-03,7.441593E-03,7.003769E-03,5.538454E-05,7.945787E-04,7.779821E-03,7.713239E-03,8.138156E-03,5.752989E-03,6.563965E-03,6.198476E-03,5.538454E-05,7.945787E-04,
45630.4805671296,26.1758,5.871126E-02,.0552584,6.413209E-02,4.306626E-02,5.565373E-02,4.518516E-02,5.429629E-04,5.591101E-03,5.094248E-02,.048326,5.481913E-02,3.834043E-02,4.848544E-02,4.019349E-02,4.732454E-04,5.275676E-03,8.697034E-03,8.162637E-03,9.486963E-03,6.35143E-03,8.22913E-03,6.669099E-03,6.96974E-05,7.769773E-04,7.552184E-03,7.14104E-03,8.114556E-03,5.655006E-03,7.172771E-03,5.933499E-03,6.96974E-05,7.769773E-04,
45630.4805787037,26.15885,6.346402E-02,5.778028E-02,6.496608E-02,4.310598E-02,5.752573E-02,4.717906E-02,4.983532E-04,5.790416E-03,5.450894E-02,.0502588,5.543303E-02,3.837209E-02,4.991101E-02,4.177313E-02,4.309913E-04,5.463483E-03,9.397426E-03,8.534273E-03,9.609864E-03,6.357282E-03,8.504998E-03,6.962929E-03,6.347442E-05,8.046366E-04,8.077757E-03,7.425868E-03,8.205024E-03,5.659672E-03,7.382852E-03,6.166283E-03,6.347442E-05,8.046366E-04,
45630.4805902778,26.12495,6.376982E-02,.0556171,.0651114,.0469119,6.207378E-02,5.337587E-02,4.778555E-04,6.26231E-03,.0547361,4.860211E-02,5.553979E-02,4.137995E-02,.0533295,4.659605E-02,4.140897E-04,5.881781E-03,9.442489E-03,8.215496E-03,9.63128E-03,6.918144E-03,9.175222E-03,7.876125E-03,6.098522E-05,8.662416E-04,8.111233E-03,7.18173E-03,8.220756E-03,6.102927E-03,7.886618E-03,6.877015E-03,6.098522E-05,8.662416E-04,
45630.4806018519,26.1419,6.160667E-02,.0552584,.0604311,3.959977E-02,5.586314E-02,5.059171E-02,4.57121E-04,6.126021E-03,5.312324E-02,.048326,5.206992E-02,3.555419E-02,4.864545E-02,4.444506E-02,3.971881E-04,5.80495E-03,9.123716E-03,8.162637E-03,8.941566E-03,5.840589E-03,8.259989E-03,7.465836E-03,5.849603E-05,8.549264E-04,7.873554E-03,7.14104E-03,7.709418E-03,5.244411E-03,7.196352E-03,6.560033E-03,5.849603E-05,8.549264E-04,
45630.4806134259,25.98935,5.832176E-02,5.161168E-02,6.708151E-02,.0463872,6.571343E-02,5.335399E-02,4.826678E-04,5.972269E-03,5.064717E-02,4.549582E-02,5.698113E-02,4.096835E-02,5.602065E-02,4.657925E-02,4.225405E-04,5.612875E-03,8.639635E-03,7.625236E-03,9.921606E-03,6.840821E-03,9.71158E-03,7.872901E-03,6.222982E-05,8.266384E-04,7.508665E-03,6.723971E-03,8.433159E-03,6.042271E-03,8.283201E-03,6.874538E-03,6.222982E-05,8.266384E-04,
45630.480625,26.1419,5.751476E-02,5.101651E-02,6.884564E-02,4.723541E-02,6.049669E-02,5.759222E-02,5.542209E-04,6.323822E-03,5.003382E-02,4.502988E-02,5.826231E-02,4.163325E-02,5.215121E-02,4.980574E-02,4.859216E-04,5.937269E-03,8.52071E-03,7.537528E-03,1.018158E-02,6.965819E-03,8.942814E-03,8.497468E-03,7.15643E-05,8.744137E-04,7.41828E-03,6.655307E-03,8.621961E-03,6.140254E-03,7.71298E-03,7.350011E-03,7.15643E-05,8.744137E-04,
45630.4806365741,26.3453,6.169769E-02,5.584155E-02,6.554788E-02,4.207579E-02,6.360193E-02,4.979306E-02,5.012514E-04,5.84191E-03,5.319139E-02,4.877468E-02,5.586009E-02,3.754888E-02,5.446414E-02,4.382329E-02,4.352167E-04,5.518971E-03,9.137129E-03,8.248573E-03,9.695601E-03,6.205468E-03,9.400418E-03,7.348143E-03,6.409672E-05,8.128088E-04,7.883596E-03,7.207161E-03,8.267958E-03,5.538359E-03,8.053826E-03,6.468405E-03,6.409672E-05,8.128088E-04,
45630.4806481482,26.3114,5.868128E-02,5.440858E-02,6.391498E-02,4.211532E-02,6.403463E-02,4.799008E-02,4.794844E-04,6.11329E-03,5.091976E-02,4.767022E-02,5.465898E-02,3.758055E-02,5.478417E-02,.0424117,4.183151E-04,5.775072E-03,8.692615E-03,8.037402E-03,9.454968E-03,6.211294E-03,9.464184E-03,7.082445E-03,6.160753E-05,8.505261E-04,7.548837E-03,7.044402E-03,8.090955E-03,5.543025E-03,8.100987E-03,6.260387E-03,6.160753E-05,8.505261E-04,
45630.4806597222,26.26055,6.048674E-02,5.247396E-02,6.236454E-02,4.042194E-02,5.808246E-02,4.535418E-02,5.229916E-04,5.487431E-03,5.228274E-02,4.616885E-02,5.351125E-02,3.621909E-02,5.033287E-02,4.032793E-02,4.563437E-04,5.194577E-03,8.958677E-03,7.752306E-03,9.226489E-03,5.961749E-03,8.58704E-03,6.694005E-03,6.720821E-05,7.650334E-04,7.749692E-03,6.823152E-03,7.921821E-03,5.342394E-03,7.445019E-03,5.953311E-03,6.720821E-05,7.650334E-04,
45630.4806712963,26.3114,6.100067E-02,6.690468E-02,6.168254E-02,.038353,5.635881E-02,4.622235E-02,4.575462E-04,5.932197E-03,5.266892E-02,5.709263E-02,5.300412E-02,3.454101E-02,4.902366E-02,4.101692E-02,3.929627E-04,5.629948E-03,9.034414E-03,9.878894E-03,9.125984E-03,5.656859E-03,8.333035E-03,6.821944E-03,5.787373E-05,8.291529E-04,7.806601E-03,8.432938E-03,7.847086E-03,5.095104E-03,7.252088E-03,6.054844E-03,5.787373E-05,8.291529E-04,
45630.4806828704,26.1419,5.815419E-02,5.020556E-02,6.104362E-02,4.055952E-02,5.487056E-02,4.647672E-02,4.534157E-04,5.836171E-03,5.051997E-02,4.439316E-02,5.252776E-02,.0363301,4.788575E-02,4.121829E-02,3.976178E-04,5.523772E-03,8.61494E-03,7.418023E-03,9.03183E-03,5.982024E-03,8.113717E-03,6.859429E-03,5.855932E-05,8.135159E-04,7.489921E-03,6.561477E-03,7.776888E-03,5.358753E-03,7.084399E-03,6.084519E-03,5.855932E-05,8.135159E-04,
45630.4806944444,26.2775,6.027542E-02,5.293953E-02,6.222081E-02,4.191773E-02,5.459048E-02,4.316683E-02,5.037629E-04,6.016958E-03,5.212373E-02,4.653125E-02,5.340449E-02,3.742224E-02,4.767082E-02,3.858025E-02,4.394421E-04,5.685437E-03,8.927537E-03,7.820915E-03,9.205307E-03,6.182177E-03,8.072443E-03,6.371666E-03,6.471902E-05,8.37325E-04,7.726259E-03,6.876557E-03,7.906087E-03,5.519696E-03,7.052725E-03,5.695763E-03,6.471902E-05,8.37325E-04,
45630.4807060185,26.26055,5.672143E-02,4.793429E-02,6.047247E-02,3.938571E-02,5.369719E-02,4.249291E-02,4.803983E-04,6.209976E-03,.0494289,4.259835E-02,5.210088E-02,3.538066E-02,4.698364E-02,3.803835E-02,4.229976E-04,5.886057E-03,.0084038,7.083316E-03,8.947663E-03,5.809044E-03,7.940805E-03,6.272355E-03,6.229715E-05,8.668714E-04,7.329135E-03,6.296983E-03,7.713981E-03,5.218838E-03,6.951459E-03,5.615906E-03,6.229715E-05,8.668714E-04,
45630.4807175926,26.3114,.0604701,5.291976E-02,6.395543E-02,.0441996,5.819426E-02,4.495077E-02,4.607522E-04,5.830395E-03,5.227022E-02,4.651588E-02,5.468883E-02,3.924173E-02,5.041748E-02,4.000688E-02,4.018478E-04,5.493938E-03,8.956225E-03,7.818002E-03,9.460931E-03,6.518445E-03,8.603517E-03,6.634557E-03,5.918229E-05,8.091219E-04,7.747848E-03,6.874292E-03,8.095355E-03,5.787827E-03,7.457487E-03,.005906,5.918229E-05,8.091219E-04,
45630.4807291667,26.4131,5.770555E-02,5.552993E-02,.0559857,3.624845E-02,5.646943E-02,4.893537E-02,4.461323E-04,5.791652E-03,5.017901E-02,4.853505E-02,4.871254E-02,3.281716E-02,4.910796E-02,4.315317E-02,3.891578E-04,5.510986E-03,8.548827E-03,8.202652E-03,8.286467E-03,5.34672E-03,8.349336E-03,7.22175E-03,5.731338E-05,8.116327E-04,7.439675E-03,7.171847E-03,7.214656E-03,4.841067E-03,7.26451E-03,6.369653E-03,5.731338E-05,8.116327E-04,
45630.4807407407,26.36225,5.794472E-02,5.528335E-02,6.022301E-02,3.930768E-02,5.618314E-02,4.586086E-02,4.315817E-04,6.002549E-03,5.036085E-02,4.834521E-02,5.191413E-02,3.531736E-02,4.888971E-02,4.073036E-02,3.764679E-04,5.689997E-03,8.584072E-03,8.166313E-03,8.910901E-03,5.797546E-03,8.307147E-03,6.768674E-03,5.544446E-05,8.379967E-04,7.466473E-03,7.143872E-03,7.686459E-03,5.209511E-03,7.232348E-03,6.012615E-03,5.544446E-05,8.379967E-04,
45630.4807523148,26.3114,5.743676E-02,5.400953E-02,5.644118E-02,3.567257E-02,5.650763E-02,4.289022E-02,5.178683E-04,6.141079E-03,4.997443E-02,4.736152E-02,4.905938E-02,3.234243E-02,4.913706E-02,3.835803E-02,4.526075E-04,5.847698E-03,8.509216E-03,7.978597E-03,8.35359E-03,5.261856E-03,8.354965E-03,6.330904E-03,6.665795E-05,8.61222E-04,7.409528E-03,6.998909E-03,7.265768E-03,4.771109E-03,7.268799E-03,5.663016E-03,6.665795E-05,8.61222E-04,
45630.4807638889,26.2775,.0557116,4.869625E-02,6.183111E-02,4.036344E-02,5.796358E-02,4.312057E-02,4.658666E-04,5.996844E-03,4.865606E-02,4.320237E-02,5.311472E-02,3.617186E-02,5.024287E-02,3.854311E-02,4.103077E-04,5.677211E-03,8.254987E-03,7.195603E-03,9.14788E-03,5.953128E-03,8.569522E-03,6.364849E-03,6.042823E-05,8.361135E-04,7.215246E-03,6.385996E-03,7.863385E-03,5.335434E-03,7.431757E-03,5.690289E-03,6.042823E-05,8.361135E-04,
45630.480775463,26.29445,5.235609E-02,4.797776E-02,5.556601E-02,3.674882E-02,5.796358E-02,4.522553E-02,4.781212E-04,5.983521E-03,4.606478E-02,4.263286E-02,4.839238E-02,3.322858E-02,5.024287E-02,4.022561E-02,4.229976E-04,5.689997E-03,7.760502E-03,7.089722E-03,8.22462E-03,5.420459E-03,8.569522E-03,6.675047E-03,6.229715E-05,8.379967E-04,6.833381E-03,6.30207E-03,7.167475E-03,4.901697E-03,7.431757E-03,5.938232E-03,6.229715E-05,8.379967E-04,
45630.480787037,26.4809,5.455841E-02,4.893623E-02,5.837778E-02,4.048107E-02,5.445355E-02,4.478185E-02,3.886342E-04,6.524535E-03,4.776957E-02,4.339221E-02,5.052677E-02,.0362668,4.756565E-02,3.987228E-02,3.426281E-04,6.175885E-03,8.085048E-03,7.230967E-03,8.638977E-03,5.970462E-03,8.052264E-03,6.609664E-03,5.046069E-05,9.095559E-04,7.084608E-03,6.413971E-03,7.48201E-03,5.349426E-03,7.037226E-03,5.886164E-03,5.046069E-05,9.095559E-04,
45630.4807986111,26.447,5.297071E-02,4.769531E-02,5.574079E-02,3.609473E-02,5.445355E-02,4.295302E-02,4.448159E-04,6.162243E-03,4.654212E-02,4.240851E-02,4.852578E-02,3.269056E-02,4.756565E-02,3.840851E-02,3.933878E-04,5.864746E-03,7.851075E-03,.0070481,8.250376E-03,5.324067E-03,8.052264E-03,6.340158E-03,5.793635E-05,8.637329E-04,6.903724E-03,6.269008E-03,7.187134E-03,4.822412E-03,7.037226E-03,5.670454E-03,5.793635E-05,8.637329E-04,
45630.4808101852,26.447,5.355753E-02,.0469582,6.251324E-02,3.973718E-02,5.256713E-02,4.501415E-02,4.495212E-04,6.563561E-03,4.699673E-02,4.182174E-02,5.362164E-02,3.566549E-02,4.611063E-02,4.005736E-02,3.976178E-04,6.218506E-03,7.937552E-03,6.939474E-03,9.248401E-03,5.860838E-03,7.774272E-03,6.643896E-03,5.855932E-05,9.158331E-04,6.970718E-03,6.182539E-03,7.938087E-03,5.260813E-03,6.822807E-03,5.913438E-03,5.855932E-05,9.158331E-04,
45630.4808217593,26.36225,5.441096E-02,4.834762E-02,5.417235E-02,3.380241E-02,4.841367E-02,4.366596E-02,5.08169E-04,.006207,4.765592E-02,4.292625E-02,4.732518E-02,3.079167E-02,4.286594E-02,3.898056E-02,4.483775E-04,5.924417E-03,8.063318E-03,7.144227E-03,8.019242E-03,4.98626E-03,7.162196E-03,6.445221E-03,6.603498E-05,8.725208E-04,7.067859E-03,6.345305E-03,7.010208E-03,4.542581E-03,6.344653E-03,5.754754E-03,6.603498E-05,8.725208E-04,
45630.4808333333,26.26055,5.183053E-02,4.622337E-02,5.161539E-02,3.281692E-02,4.672137E-02,4.307867E-02,4.578317E-04,6.123423E-03,4.565563E-02,4.123498E-02,4.535087E-02,2.996882E-02,4.152733E-02,3.850945E-02,4.060777E-04,5.85196E-03,7.683052E-03,6.831186E-03,7.642436E-03,4.841032E-03,6.91281E-03,6.358675E-03,5.980526E-05,8.618498E-04,6.773086E-03,6.09607E-03,6.719262E-03,4.421321E-03,6.147388E-03,5.68533E-03,5.980526E-05,8.618498E-04,
45630.4808449074,26.4131,5.707883E-02,5.387583E-02,4.959644E-02,.0310099,5.358395E-02,4.284837E-02,4.837306E-04,5.88682E-03,4.970167E-02,4.725797E-02,4.377675E-02,2.844971E-02,4.689634E-02,3.832438E-02,4.229976E-04,5.638851E-03,8.45647E-03,7.958894E-03,7.344912E-03,4.574741E-03,7.924115E-03,6.324736E-03,6.229715E-05,8.304641E-04,7.369332E-03,6.98365E-03,6.487292E-03,4.197457E-03,6.938593E-03,5.658057E-03,6.229715E-05,8.304641E-04,
45630.4808564815,26.2436,.0514808,4.641766E-02,4.973277E-02,3.194906E-02,5.326337E-02,4.251381E-02,5.4835E-04,6.032007E-03,4.538286E-02,.0413903,4.388347E-02,2.924092E-02,4.664899E-02,3.805518E-02,4.864473E-04,5.770979E-03,7.631514E-03,6.859818E-03,7.365002E-03,4.713139E-03,7.876874E-03,6.275434E-03,7.164172E-05,8.499232E-04,6.732889E-03,6.118959E-03,6.503019E-03,4.314053E-03,6.902142E-03,5.618386E-03,7.164172E-05,8.499232E-04,
45630.4808680556,26.3453,5.565233E-02,5.049099E-02,5.476366E-02,3.567257E-02,5.362169E-02,4.421269E-02,5.00444E-04,5.921755E-03,.0486106,4.461752E-02,4.777874E-02,3.234243E-02,4.692544E-02,3.941801E-02,4.399176E-04,5.638851E-03,8.246253E-03,7.460086E-03,8.106382E-03,5.261856E-03,7.929678E-03,6.525789E-03,6.478903E-05,8.304641E-04,7.208546E-03,6.594539E-03,7.077046E-03,4.771109E-03,6.942882E-03,5.81922E-03,6.478903E-05,8.304641E-04,
45630.4808796296,26.5487,5.669167E-02,5.201165E-02,5.689752E-02,3.705734E-02,.0569282,4.594571E-02,4.970228E-04,6.349009E-03,4.940617E-02,4.580831E-02,4.940621E-02,3.348177E-02,4.945717E-02,4.079766E-02,4.356876E-04,6.035233E-03,8.399415E-03,7.684178E-03,8.420839E-03,5.465923E-03,8.416941E-03,6.781177E-03,6.416606E-05,8.888414E-04,7.325786E-03,6.77002E-03,7.316879E-03,4.939008E-03,7.315971E-03,6.022533E-03,6.416606E-05,8.888414E-04,
45630.4808912037,26.4131,5.276566E-02,5.170234E-02,.0566868,3.659473E-02,.0526423,4.389711E-02,4.851102E-04,6.273646E-03,4.638301E-02,.0455667,4.924613E-02,3.310199E-02,4.616883E-02,3.916563E-02,4.272276E-04,5.967038E-03,7.820859E-03,7.638596E-03,8.389785E-03,5.397751E-03,7.78535E-03,6.479284E-03,6.292012E-05,8.78798E-04,6.880276E-03,6.734415E-03,7.29329E-03,4.883042E-03,6.831384E-03,5.782028E-03,6.292012E-05,8.78798E-04,
45630.4809027778,26.32835,5.806439E-02,5.663136E-02,5.798922E-02,3.586435E-02,.0571196,4.537361E-02,4.905467E-04,5.824684E-03,5.045178E-02,4.938068E-02,5.023329E-02,3.250067E-02,4.960267E-02,4.034339E-02,4.272276E-04,5.545083E-03,8.601707E-03,8.364962E-03,8.581717E-03,5.290118E-03,8.445148E-03,6.69687E-03,6.292012E-05,8.166544E-04,7.479872E-03,7.296464E-03,7.438762E-03,4.794429E-03,7.337413E-03,5.955589E-03,6.292012E-05,8.166544E-04,
45630.4809143519,26.3792,5.773543E-02,5.214433E-02,6.040118E-02,3.563424E-02,5.612592E-02,4.899986E-02,4.735011E-04,6.203445E-03,5.020174E-02,4.591186E-02,5.204752E-02,3.231079E-02,4.884606E-02,4.320364E-02,4.145377E-04,5.907368E-03,8.55323E-03,7.703731E-03,8.937156E-03,5.256207E-03,8.298715E-03,7.231253E-03,6.105121E-05,8.7001E-04,7.443025E-03,6.78528E-03,7.706117E-03,4.766446E-03,7.225915E-03,6.377091E-03,6.105121E-05,8.7001E-04,
45630.4809259259,26.56565,5.923425E-02,.0546121,5.609073E-02,.0379081,.053188,4.884941E-02,5.24068E-04,6.09091E-03,5.133827E-02,4.782747E-02,4.879257E-02,3.417803E-02,4.659078E-02,4.308587E-02,4.568374E-04,5.783765E-03,8.774105E-03,8.067394E-03,8.301945E-03,5.591296E-03,7.865767E-03,7.209082E-03,6.728092E-05,8.518063E-04,7.61051E-03,7.067576E-03,7.22645E-03,5.041612E-03,6.893565E-03,6.359735E-03,6.728092E-05,8.518063E-04,
45630.4809375,26.59955,6.095405E-02,5.873532E-02,5.926317E-02,4.055952E-02,5.277391E-02,4.848443E-02,5.273641E-04,5.818157E-03,5.263391E-02,5.098566E-02,5.119377E-02,.0363301,4.627068E-02,4.279984E-02,4.568374E-04,5.506724E-03,9.027542E-03,8.675014E-03,8.769454E-03,5.982024E-03,7.804744E-03,7.155296E-03,6.728092E-05,8.11005E-04,7.801442E-03,7.532983E-03,7.580303E-03,5.358753E-03,6.846393E-03,6.317585E-03,6.728092E-05,8.11005E-04,
45630.4809490741,26.5826,5.544499E-02,4.959194E-02,5.679214E-02,3.644076E-02,4.944982E-02,4.814145E-02,4.325495E-04,6.012581E-03,4.845149E-02,4.390994E-02,4.932617E-02,.0329754,4.368075E-02,4.253064E-02,3.806979E-04,5.719833E-03,8.215699E-03,7.327597E-03,8.405309E-03,5.37506E-03,7.314888E-03,7.104753E-03,5.606743E-05,8.423906E-04,7.185098E-03,6.490267E-03,7.305084E-03,4.864386E-03,6.464728E-03,6.277914E-03,5.606743E-05,8.423906E-04,
45630.4809606482,26.43005,4.552808E-02,4.084789E-02,.0546244,3.521301E-02,4.547846E-02,4.833432E-02,4.518323E-04,5.802029E-03,4.067764E-02,.036886,4.767202E-02,3.196266E-02,4.053792E-02,4.268207E-02,4.060777E-04,5.528035E-03,6.75429E-03,6.039026E-03,8.085859E-03,5.194134E-03,6.729647E-03,7.133174E-03,5.980526E-05,8.141436E-04,6.039503E-03,5.455181E-03,7.061319E-03,4.715143E-03,6.001583E-03,6.300229E-03,5.980526E-05,8.141436E-04,
45630.4809722222,26.6165,6.110547E-02,6.115511E-02,.0559857,3.810194E-02,.0526799,4.651925E-02,4.700464E-04,5.638926E-03,5.274756E-02,5.281499E-02,4.871254E-02,3.433627E-02,4.619793E-02,4.125194E-02,4.060777E-04,5.353286E-03,9.049857E-03,9.031607E-03,8.286467E-03,5.619861E-03,7.79089E-03,6.865697E-03,5.980526E-05,7.884073E-04,7.818191E-03,7.802563E-03,7.214656E-03,5.064931E-03,6.835673E-03,6.089477E-03,5.980526E-05,7.884073E-04,
