[Header]
HydroSoftVersion=2.90
CreationDate=12/05/24 09:04:13
FileType=dat
DeviceType=HydroScat-6
DataSource=Instrument Cast 289
CalSource=HydroScat-6
Serial=HS120460
Config=M2B2F1
[SigmaParams]
ad400=.01
aStarFile=C:\Program Files (x86)\HydroSoft\aStar.csv
awFile=HydroSoft.exe
bbTildeValue=.015
C=.1
gammad=.011
gammay=.014
ExponentialFit=True
[bbParams]
PureWaterModel=MorelFresh
bb0=4.4968E-04
beta0=8.34399E-05
lambda0=525
gammaLambda=4.32
chi=1.08
[Channels]
"bb420"
"bb510"
"bb442"
"bb700"
"bb470"
"bb590"
"fl510"
"fl700"
[ColumnHeadings]
Time,Depth,bb420,bb510,bb442,bb700,bb470,bb590,fl510,fl700,bb420uncorr,bb510uncorr,bb442uncorr,bb700uncorr,bb470uncorr,bb590uncorr,fl510uncorr,fl700uncorr,betabb420,betabb510,betabb442,betabb700,betabb470,betabb590,betafl510,betafl700,betabb420uncorr,betabb510uncorr,betabb442uncorr,betabb700uncorr,betabb470uncorr,betabb590uncorr,betafl510uncorr,betafl700uncorr
[Data]
45630.6046064815,6.76805,1.471828E-02,1.078746E-02,1.384679E-02,7.78449E-03,1.244093E-02,9.322126E-03,3.490773E-04,3.219936E-03,1.418329E-02,1.048846E-02,.0133522,7.608903E-03,1.203807E-02,9.084567E-03,3.380798E-04,3.183573E-03,2.213993E-03,1.609161E-03,2.076654E-03,1.15212E-03,1.861061E-03,1.38413E-03,4.979084E-05,4.68862E-04,2.135153E-03,1.565099E-03,2.003768E-03,1.126244E-03,1.801693E-03,1.349122E-03,4.979084E-05,4.68862E-04,
45630.6046180556,7.10705,1.483922E-02,1.120775E-02,1.427153E-02,8.383792E-03,1.320057E-02,9.339349E-03,4.174883E-04,3.231674E-03,1.429526E-02,1.088501E-02,1.374601E-02,8.18046E-03,1.274704E-02,9.100916E-03,4.040466E-04,3.192404E-03,2.231815E-03,1.671097E-03,2.139245E-03,1.240436E-03,1.973005E-03,1.386668E-03,5.950612E-05,4.701625E-04,2.151654E-03,1.623536E-03,2.061801E-03,1.210472E-03,1.90617E-03,1.351531E-03,5.950612E-05,4.701625E-04,
45630.6046296296,7.5308,1.442833E-02,1.095181E-02,1.416982E-02,8.286622E-03,1.268864E-02,9.373802E-03,3.873263E-04,3.226751E-03,1.391456E-02,1.064363E-02,1.365178E-02,8.087922E-03,1.226957E-02,9.133612E-03,3.751861E-04,3.187988E-03,2.171264E-03,1.633381E-03,2.124257E-03,1.226117E-03,1.897565E-03,1.391745E-03,5.525569E-05,4.695122E-04,2.095552E-03,1.587966E-03,2.047916E-03,1.196835E-03,1.835808E-03,1.356349E-03,5.525569E-05,4.695122E-04,
45630.6046412037,7.98845,1.464575E-02,1.053208E-02,1.395354E-02,7.798736E-03,1.271963E-02,9.87409E-03,4.084986E-04,3.474566E-03,.0141161,1.024708E-02,1.345125E-02,7.622512E-03,1.229851E-02,9.607707E-03,3.958007E-04,3.435256E-03,2.203304E-03,1.571526E-03,2.092384E-03,1.154219E-03,1.902131E-03,1.46547E-03,5.829172E-05,5.059287E-04,2.125253E-03,1.529529E-03,2.018365E-03,1.12825E-03,1.840073E-03,1.426215E-03,5.829172E-05,5.059287E-04,
45630.6046527778,8.2427,1.438004E-02,.0111163,1.353471E-02,7.699044E-03,1.250283E-02,9.442725E-03,4.129276E-04,3.514251E-03,1.386977E-02,.0107988,1.306228E-02,7.527252E-03,1.209595E-02,9.199005E-03,3.999237E-04,3.474995E-03,2.164149E-03,1.657621E-03,2.030663E-03,1.139528E-03,1.870183E-03,1.401902E-03,5.889892E-05,5.117814E-04,2.088952E-03,1.610832E-03,1.961043E-03,1.114212E-03,1.810222E-03,1.365986E-03,5.889892E-05,5.117814E-04,
45630.6046643518,8.70035,1.488762E-02,1.137246E-02,1.379995E-02,7.975472E-03,.0131695,9.373802E-03,4.133444E-04,3.573735E-03,1.434004E-02,1.104018E-02,1.330871E-02,7.791257E-03,.0127181,9.133612E-03,3.999237E-04,3.532397E-03,2.238947E-03,1.69537E-03,2.06975E-03,1.180264E-03,1.968427E-03,1.391745E-03,5.889892E-05,5.202352E-04,2.158254E-03,1.646403E-03,1.997359E-03,1.153117E-03,1.901906E-03,1.356349E-03,5.889892E-05,5.202352E-04,
45630.6046759259,8.9546,1.401831E-02,.0107692,1.348275E-02,7.884231E-03,1.230174E-02,9.528916E-03,3.827695E-04,3.617928E-03,1.353386E-02,1.047122E-02,1.301396E-02,7.704163E-03,1.190785E-02,9.280745E-03,3.710632E-04,3.576552E-03,2.110841E-03,1.606471E-03,2.023005E-03,1.166818E-03,1.840549E-03,1.414604E-03,5.464848E-05,5.267381E-04,2.039451E-03,1.562558E-03,1.953922E-03,1.140282E-03,1.782504E-03,1.378032E-03,5.464848E-05,5.267381E-04,
45630.6046875,9.225801,1.459741E-02,1.168397E-02,.0135425,7.844328E-03,1.254927E-02,9.511675E-03,4.218783E-04,3.845501E-03,1.407132E-02,1.133327E-02,1.306953E-02,7.666059E-03,1.213935E-02,9.264397E-03,4.081695E-04,3.801742E-03,2.196181E-03,1.741276E-03,2.031812E-03,1.160938E-03,1.877026E-03,1.412063E-03,6.011333E-05,5.599031E-04,2.118653E-03,1.689595E-03,1.962111E-03,1.134667E-03,1.816619E-03,1.375623E-03,6.011333E-05,5.599031E-04,
45630.6046990741,9.598701,1.435591E-02,1.051385E-02,1.340483E-02,7.721826E-03,1.234812E-02,9.081167E-03,3.657976E-04,3.858213E-03,1.384738E-02,1.022984E-02,1.294148E-02,7.549026E-03,1.195126E-02,8.855694E-03,3.545715E-04,3.814989E-03,2.160592E-03,1.56884E-03,2.011523E-03,1.142885E-03,1.847385E-03,1.348621E-03,5.221966E-05,5.61854E-04,2.085652E-03,1.526988E-03,1.943241E-03,1.11742E-03,.0017889,1.315394E-03,5.221966E-05,5.61854E-04,
45630.6047106481,9.9038,1.380159E-02,1.020423E-02,1.363868E-02,7.553881E-03,1.268864E-02,9.339349E-03,3.993677E-04,3.94656E-03,1.333232E-02,9.936743E-03,1.315892E-02,7.388445E-03,1.226957E-02,9.100916E-03,3.875549E-04,3.903298E-03,2.078905E-03,1.523213E-03,2.045985E-03,1.118136E-03,1.897565E-03,1.386668E-03,5.70773E-05,5.748598E-04,2.00975E-03,1.483795E-03,1.975285E-03,1.093756E-03,1.835808E-03,1.351531E-03,5.70773E-05,5.748598E-04,
45630.6047222222,10.3784,1.428351E-02,1.067797E-02,1.370889E-02,7.736065E-03,1.237906E-02,9.339349E-03,3.828579E-04,3.916346E-03,.0137802,1.038501E-02,1.322415E-02,7.562634E-03,.0119802,9.100916E-03,3.710632E-04,3.87239E-03,2.149924E-03,1.593026E-03,2.056332E-03,1.144984E-03,1.851943E-03,1.386668E-03,5.464848E-05,5.703078E-04,2.075752E-03,1.549855E-03,1.984898E-03,1.119426E-03,1.793165E-03,1.351531E-03,5.464848E-05,5.703078E-04,
45630.6047423611,10.6835,1.397929E-02,1.020466E-02,.0132975,7.473746E-03,1.218108E-02,9.299046E-03,4.12646E-04,3.797563E-03,1.349759E-02,9.937149E-03,1.284159E-02,7.31177E-03,.0117949,9.062658E-03,4.003458E-04,3.756372E-03,2.105092E-03,1.523276E-03,1.995707E-03,1.106327E-03,1.822768E-03,1.380729E-03,5.896109E-05,5.532212E-04,2.034106E-03,1.483855E-03,1.928522E-03,1.082457E-03,1.765858E-03,1.345893E-03,5.896109E-05,5.532212E-04,
45630.6047453704,10.93775,.0138829,1.022286E-02,1.250536E-02,7.473746E-03,1.193398E-02,8.902937E-03,4.423787E-04,3.793106E-03,1.340796E-02,9.954391E-03,1.210261E-02,7.31177E-03,1.156335E-02,8.686207E-03,4.292368E-04,3.751963E-03,2.090887E-03,1.525958E-03,1.878973E-03,1.106327E-03,1.786354E-03,1.322356E-03,6.321602E-05,5.525719E-04,2.020898E-03,1.486396E-03,1.819622E-03,1.082457E-03,1.731736E-03,1.290417E-03,6.321602E-05,5.525719E-04,
45630.6047569444,11.1242,1.361809E-02,9.822861E-03,1.313673E-02,7.189719E-03,1.193398E-02,8.816941E-03,3.7824E-04,3.746984E-03,1.316148E-02,9.575071E-03,1.269186E-02,7.039718E-03,1.156335E-02,8.60437E-03,3.673276E-04,3.707874E-03,2.051862E-03,1.467013E-03,1.972015E-03,1.064471E-03,1.786354E-03,1.309683E-03,5.409832E-05,5.460787E-04,1.984574E-03,1.430497E-03,1.906457E-03,1.042366E-03,1.731736E-03,1.278357E-03,5.409832E-05,5.460787E-04,
45630.6047685185,11.48015,1.407573E-02,1.067841E-02,1.334679E-02,7.590332E-03,1.191855E-02,9.247331E-03,3.107827E-04,3.927489E-03,1.358723E-02,1.038544E-02,1.288748E-02,7.423311E-03,1.154887E-02,9.013556E-03,3.012912E-04,3.88423E-03,2.119303E-03,1.593092E-03,2.002971E-03,1.123508E-03,1.78408E-03,1.373108E-03,4.437278E-05,5.720516E-04,2.047315E-03,1.549917E-03,1.935284E-03,1.098894E-03,1.729603E-03,1.338657E-03,4.437278E-05,5.720516E-04,
45630.6047800926,11.95475,1.438948E-02,1.168447E-02,1.414509E-02,8.128775E-03,1.198029E-02,9.247331E-03,3.966194E-04,3.966251E-03,1.387853E-02,1.133374E-02,1.362887E-02,7.937489E-03,1.160676E-02,9.013556E-03,3.838367E-04,3.919501E-03,2.165539E-03,1.741349E-03,2.120613E-03,1.202855E-03,1.793178E-03,1.373108E-03,5.652971E-05,5.772461E-04,2.090242E-03,1.689664E-03,2.044539E-03,1.174666E-03,1.738133E-03,1.338657E-03,5.652971E-05,5.772461E-04,
45630.6047916667,11.9378,1.385881E-02,1.011368E-02,1.393674E-02,9.027016E-03,1.198029E-02,1.016314E-02,3.785071E-04,3.890994E-03,1.338556E-02,9.850941E-03,1.343567E-02,8.791732E-03,1.160676E-02,9.881031E-03,3.673276E-04,3.840141E-03,2.087337E-03,1.50987E-03,2.089909E-03,1.335225E-03,1.793178E-03,1.508066E-03,5.409832E-05,5.655583E-04,2.017596E-03,1.471151E-03,2.016069E-03,1.300552E-03,1.738133E-03,1.466493E-03,5.409832E-05,5.655583E-04,
45630.6048032407,12.2768,1.381064E-02,1.098881E-02,1.342985E-02,7.974764E-03,1.185683E-02,8.954554E-03,4.427849E-04,3.849393E-03,1.334074E-02,1.067855E-02,1.296476E-02,7.790581E-03,1.149099E-02,8.735309E-03,4.292368E-04,3.80487E-03,2.080239E-03,1.638834E-03,2.01521E-03,1.18016E-03,1.774984E-03,1.329963E-03,6.321602E-05,5.603638E-04,2.010991E-03,1.593111E-03,1.946672E-03,1.153017E-03,1.721072E-03,1.297653E-03,6.321602E-05,5.603638E-04,
45630.6048148148,12.8192,1.405161E-02,9.841025E-03,1.374682E-02,7.974764E-03,1.205749E-02,8.610715E-03,3.657096E-04,3.813709E-03,1.356482E-02,9.592313E-03,1.325938E-02,7.790581E-03,1.167912E-02,8.407961E-03,3.549458E-04,3.769599E-03,2.11575E-03,1.46969E-03,2.061921E-03,1.18016E-03,1.804555E-03,1.279293E-03,5.227478E-05,5.551692E-04,2.044013E-03,1.433038E-03,1.990089E-03,1.153017E-03,1.748797E-03,1.249413E-03,5.227478E-05,5.551692E-04,
45630.6048263889,13.0226,1.376249E-02,9.768382E-03,.013002,7.732615E-03,1.153313E-02,8.902937E-03,3.102788E-04,3.856958E-03,1.329592E-02,9.523346E-03,1.256629E-02,7.559337E-03,1.118707E-02,8.686207E-03,3.012912E-04,3.813688E-03,2.073142E-03,1.458984E-03,1.95216E-03,1.144475E-03,1.727283E-03,1.322356E-03,4.437278E-05,5.616624E-04,2.004387E-03,1.422875E-03,1.887951E-03,1.11894E-03,1.676286E-03,1.290417E-03,4.437278E-05,5.616624E-04,
45630.604837963,13.3277,1.443779E-02,1.076966E-02,1.368442E-02,7.513547E-03,1.201116E-02,8.64507E-03,3.663474E-04,4.127637E-03,1.392334E-02,1.047165E-02,1.320142E-02,7.349857E-03,1.163571E-02,8.440695E-03,3.549458E-04,4.08263E-03,2.172659E-03,1.606538E-03,2.052726E-03,1.112192E-03,1.797728E-03,1.284355E-03,5.227478E-05,6.01271E-04,2.096846E-03,1.562621E-03,1.981548E-03,1.08807E-03,1.742399E-03,1.254237E-03,5.227478E-05,6.01271E-04,
45630.604849537,13.8362,1.458281E-02,1.031388E-02,.0135493,7.63585E-03,1.156394E-02,9.247331E-03,4.087776E-04,4.128371E-03,1.405779E-02,.0100406,1.307584E-02,7.466839E-03,1.121602E-02,9.013556E-03,3.962186E-04,4.08263E-03,2.19403E-03,1.539372E-03,2.032813E-03,1.130215E-03,1.731822E-03,1.373108E-03,5.835325E-05,6.01271E-04,2.116659E-03,.0014991,1.963042E-03,1.105309E-03,1.680551E-03,1.338657E-03,5.835325E-05,6.01271E-04,
45630.6048611111,13.8701,1.342572E-02,9.968217E-03,.0135545,7.726922E-03,1.236662E-02,8.851334E-03,3.48469E-04,4.053117E-03,1.298222E-02,9.713006E-03,1.308067E-02,7.553896E-03,1.196856E-02,8.637104E-03,3.384367E-04,4.007679E-03,2.023515E-03,1.488433E-03,2.033579E-03,1.143636E-03,1.85011E-03,1.314751E-03,4.98434E-05,5.902325E-04,1.958157E-03,1.450824E-03,1.963754E-03,1.118138E-03,1.791451E-03,1.283181E-03,4.98434E-05,5.902325E-04,
45630.6048726852,14.19215,1.417221E-02,1.106192E-02,1.441108E-02,8.097392E-03,1.286229E-02,9.299046E-03,.0003834,4.135599E-03,1.367686E-02,1.074752E-02,.0138752,7.907563E-03,1.243167E-02,9.062658E-03,3.714549E-04,4.087039E-03,2.133521E-03,1.649607E-03,2.159809E-03,1.19823E-03,1.923154E-03,1.380729E-03,5.470617E-05,6.019203E-04,2.060523E-03,1.603275E-03,2.080839E-03,1.170256E-03,1.859696E-03,1.345893E-03,5.470617E-05,6.019203E-04,
45630.6048842593,14.59895,1.550379E-02,1.155613E-02,1.512219E-02,8.394334E-03,1.349926E-02,1.030177E-02,4.099468E-04,4.306979E-03,1.490928E-02,1.121304E-02,1.453207E-02,8.190497E-03,1.302502E-02,1.001197E-02,3.962186E-04,4.254576E-03,2.32975E-03,1.722437E-03,2.264602E-03,1.24199E-03,2.017021E-03,1.528496E-03,5.835325E-05,6.265945E-04,2.24214E-03,1.671878E-03,2.177639E-03,1.211951E-03,1.947136E-03,1.485789E-03,5.835325E-05,6.265945E-04,
45630.6048958333,15.0566,1.560099E-02,1.192303E-02,1.497556E-02,8.111656E-03,1.342146E-02,9.799721E-03,4.57199E-04,4.166914E-03,1.499891E-02,1.155788E-02,1.439683E-02,7.921166E-03,1.295266E-02,9.537314E-03,4.416186E-04,4.117901E-03,2.344074E-03,1.776505E-03,2.242995E-03,1.200333E-03,2.005557E-03,1.454511E-03,6.503956E-05,6.064656E-04,2.255348E-03,1.722695E-03,2.157709E-03,1.172261E-03,1.936473E-03,1.415841E-03,6.503956E-05,6.064656E-04,
45630.6049074074,15.4973,1.504275E-02,1.166613E-02,.0142936,8.760496E-03,1.311061E-02,1.056199E-02,4.225622E-04,4.22888E-03,1.448353E-02,.0113165,1.376645E-02,8.538723E-03,1.266322E-02,1.025748E-02,4.086004E-04,4.175216E-03,2.261809E-03,1.738646E-03,2.142498E-03,1.295949E-03,1.959748E-03,1.566843E-03,6.017679E-05,6.149067E-04,2.179399E-03,1.687123E-03,2.064813E-03,1.263267E-03,1.893819E-03,1.521969E-03,6.017679E-05,6.149067E-04,
45630.6049189815,15.7346,1.646441E-02,1.229114E-02,1.501556E-02,9.080322E-03,1.420433E-02,1.067929E-02,4.37001E-04,4.37618E-03,1.579312E-02,.0119032,1.443373E-02,8.842289E-03,.0136795,1.036803E-02,4.214271E-04,4.318655E-03,2.471312E-03,1.830752E-03,2.24889E-03,1.34308E-03,2.120924E-03,1.584128E-03,6.206585E-05,6.360317E-04,2.372387E-03,1.773583E-03,2.163148E-03,1.308003E-03,2.043584E-03,1.53826E-03,6.206585E-05,6.360317E-04,
45630.6049305556,16.09055,1.695361E-02,1.389841E-02,1.545401E-02,9.097529E-03,1.395452E-02,1.155096E-02,4.467921E-04,4.559192E-03,1.624155E-02,.0134033,1.483773E-02,8.858605E-03,.0134479,1.118737E-02,4.296903E-04,4.49915E-03,2.543403E-03,2.067607E-03,2.313501E-03,1.345616E-03,2.084111E-03,1.712582E-03,6.328282E-05,6.626141E-04,2.438471E-03,1.994646E-03,2.222684E-03,1.310407E-03,2.009453E-03,1.659002E-03,6.328282E-05,6.626141E-04,
45630.6049421296,16.4126,1.663549E-02,1.264102E-02,1.586413E-02,9.051649E-03,1.354928E-02,1.190078E-02,3.858524E-04,4.710556E-03,1.595007E-02,1.223081E-02,.0152148,8.815096E-03,1.307154E-02,1.151511E-02,3.718474E-04,4.648827E-03,2.496523E-03,1.882312E-03,2.373939E-03,1.338855E-03,2.024393E-03,1.764134E-03,5.476398E-05,6.846579E-04,2.395516E-03,1.821861E-03,2.278251E-03,1.303995E-03,1.95399E-03,1.707299E-03,5.476398E-05,6.846579E-04,
45630.6049537037,16.7177,1.791107E-02,1.289923E-02,1.639272E-02,9.735354E-03,1.548974E-02,1.186577E-02,3.995129E-04,4.733053E-03,1.711599E-02,1.247221E-02,1.569961E-02,9.462298E-03,1.486649E-02,1.148233E-02,3.842423E-04,4.666437E-03,.0026845,1.920363E-03,2.451835E-03,1.439609E-03,2.310349E-03,1.758975E-03,5.658944E-05,6.872513E-04,2.567333E-03,1.857435E-03,2.349694E-03,1.39937E-03,2.218504E-03,1.70247E-03,5.658944E-05,6.872513E-04,
45630.6049652778,17.1245,1.884849E-02,1.399118E-02,1.798728E-02,1.038416E-02,1.577306E-02,1.731822E-02,3.919545E-04,4.943045E-03,1.796801E-02,1.348952E-02,1.715402E-02,1.007415E-02,1.512705E-02,1.651309E-02,3.759791E-04,4.868942E-03,2.822642E-03,2.081278E-03,2.686817E-03,1.535221E-03,2.352101E-03,2.562476E-03,5.537247E-05,7.170755E-04,2.692891E-03,2.007351E-03,2.564025E-03,1.489536E-03,2.256901E-03,2.443829E-03,5.537247E-05,7.170755E-04,
45630.6049768519,17.34485,1.734585E-02,1.369445E-02,1.718835E-02,1.069354E-02,1.520684E-02,.012497,4.168222E-04,4.824507E-03,.0166003,1.321364E-02,1.642682E-02,1.036512E-02,1.460593E-02,1.207226E-02,4.007689E-04,4.75008E-03,2.601206E-03,2.037551E-03,2.569084E-03,1.580812E-03,2.26866E-03,1.851997E-03,5.90234E-05,6.9957E-04,2.491337E-03,1.966695E-03,2.456859E-03,1.532415E-03,2.180107E-03,1.789404E-03,5.90234E-05,6.9957E-04,
45630.6049884259,17.4974,1.768971E-02,1.415829E-02,1.718835E-02,.0109281,1.555266E-02,1.261999E-02,4.559756E-04,4.826122E-03,.0169142,.0136447,1.642682E-02,1.058538E-02,1.492439E-02,1.218697E-02,4.379536E-04,4.75008E-03,2.651878E-03,2.105904E-03,2.569084E-03,1.615378E-03,2.319622E-03,1.870121E-03,6.44998E-05,6.9957E-04,2.537596E-03,2.030219E-03,2.456859E-03,1.564874E-03,2.227037E-03,1.806308E-03,6.44998E-05,6.9957E-04,
45630.605,18.0398,1.710061E-02,1.280698E-02,1.780945E-02,1.019648E-02,1.692634E-02,1.172579E-02,4.376603E-04,5.124909E-03,1.637608E-02,1.238599E-02,1.699242E-02,9.897392E-03,1.618375E-02,1.135124E-02,4.214271E-04,5.049437E-03,2.565066E-03,1.906768E-03,2.660612E-03,1.507564E-03,2.522055E-03,1.738346E-03,6.206585E-05,7.436578E-04,2.458296E-03,1.84473E-03,2.54021E-03,1.463488E-03,2.412623E-03,1.683151E-03,6.206585E-05,7.436578E-04,
45630.6050115741,18.05675,1.734585E-02,1.611841E-02,1.792798E-02,9.669166E-03,1.526967E-02,1.163835E-02,4.09511E-04,4.929051E-03,.0166003,1.545516E-02,1.710016E-02,9.399754E-03,1.466383E-02,1.126931E-02,3.925056E-04,4.860138E-03,2.601206E-03,2.394759E-03,2.67808E-03,1.429856E-03,2.277919E-03,1.725461E-03,5.780642E-05,7.157788E-04,2.491337E-03,2.297019E-03,2.556086E-03,1.390154E-03,2.188639E-03,1.671077E-03,5.780642E-05,7.157788E-04,
45630.6050231481,18.53135,.0184039,1.451153E-02,1.843255E-02,1.156092E-02,1.602524E-02,1.226881E-02,4.264548E-04,5.022976E-03,1.756443E-02,1.397231E-02,1.755803E-02,.0111782,1.535865E-02,1.185923E-02,4.090322E-04,4.939379E-03,2.757125E-03,2.157961E-03,2.752435E-03,1.708635E-03,2.389264E-03,1.818369E-03,6.024038E-05,7.274491E-04,2.633416E-03,2.078497E-03,2.623561E-03,1.652235E-03,2.291032E-03,1.758011E-03,6.024038E-05,7.274491E-04,
45630.6050347222,18.63305,1.879904E-02,1.529466E-02,1.932616E-02,1.127616E-02,1.646736E-02,1.313039E-02,4.055349E-04,4.985142E-03,1.792317E-02,1.469649E-02,1.836604E-02,.0109117,1.576397E-02,1.266219E-02,3.88374E-04,4.904161E-03,2.815355E-03,2.273366E-03,2.884122E-03,1.666671E-03,2.454418E-03,1.945336E-03,5.719793E-05,7.222623E-04,2.686283E-03,2.185217E-03,2.742633E-03,1.612963E-03,2.350761E-03,1.876339E-03,5.719793E-05,7.222623E-04,
45630.6050462963,18.87035,1.961652E-02,1.596838E-02,1.840283E-02,1.089912E-02,.0171483,1.449237E-02,3.71736E-04,4.915375E-03,1.866308E-02,1.531722E-02,1.753109E-02,1.055819E-02,1.638641E-02,1.392397E-02,3.553209E-04,4.838126E-03,2.935823E-03,2.37265E-03,2.748056E-03,1.611108E-03,2.554765E-03,2.146045E-03,5.233003E-05,7.12537E-04,2.79532E-03,2.276691E-03,2.619592E-03,1.560867E-03,2.442488E-03,2.062283E-03,5.233003E-05,7.12537E-04,
45630.6050578704,18.989,1.897216E-02,1.495865E-02,1.923661E-02,1.113395E-02,1.640414E-02,1.323616E-02,4.399558E-04,4.782798E-03,1.808012E-02,1.438613E-02,1.828523E-02,1.077846E-02,1.570606E-02,1.276051E-02,4.214271E-04,4.706057E-03,2.840868E-03,2.22385E-03,2.870926E-03,1.645715E-03,2.445101E-03,1.960923E-03,6.206585E-05,6.930865E-04,2.709412E-03,2.13948E-03,2.730726E-03,1.593327E-03,2.342228E-03,1.890828E-03,6.206585E-05,6.930865E-04,
45630.6050694444,19.4636,2.046229E-02,1.656918E-02,1.840283E-02,1.083829E-02,1.692634E-02,1.385437E-02,4.114032E-04,4.745004E-03,1.942541E-02,1.586898E-02,1.753109E-02,1.050108E-02,1.618375E-02,1.333405E-02,3.925056E-04,4.670839E-03,3.060461E-03,2.461187E-03,2.748056E-03,1.602144E-03,2.522055E-03,2.052025E-03,5.780642E-05,6.878997E-04,2.907661E-03,2.358002E-03,2.619592E-03,1.552452E-03,2.412623E-03,1.975348E-03,5.780642E-05,6.878997E-04,
45630.6050810185,19.7009,1.862607E-02,1.561252E-02,1.780945E-02,9.960004E-03,1.566283E-02,1.420855E-02,3.667755E-04,4.538049E-03,1.776622E-02,1.498962E-02,1.699242E-02,9.674407E-03,1.502572E-02,1.366178E-02,3.511892E-04,4.472736E-03,2.789865E-03,2.320208E-03,2.660612E-03,1.472715E-03,2.335857E-03,2.104219E-03,5.172154E-05,6.587239E-04,2.663154E-03,2.228413E-03,2.54021E-03,1.430628E-03,2.241969E-03,2.023645E-03,5.172154E-05,6.587239E-04,
45630.6050925926,20.09075,2.013849E-02,1.741713E-02,1.777983E-02,1.038127E-02,1.679962E-02,1.358917E-02,4.116791E-04,4.496096E-03,1.913393E-02,.0166449,1.696549E-02,1.007143E-02,1.606795E-02,1.308824E-02,3.925056E-04,4.428713E-03,3.012743E-03,2.586146E-03,2.656247E-03,1.534795E-03,2.50338E-03,2.012945E-03,5.780642E-05,6.522404E-04,2.864707E-03,2.472345E-03,2.536241E-03,1.489135E-03,2.395558E-03,1.939125E-03,5.780642E-05,6.522404E-04,
45630.6051041667,20.19245,1.815733E-02,1.321323E-02,1.819494E-02,1.098026E-02,1.479893E-02,1.316564E-02,3.869078E-04,4.455214E-03,1.734021E-02,1.276533E-02,1.734256E-02,1.063433E-02,1.422957E-02,1.269496E-02,3.718474E-04,4.384689E-03,2.72079E-03,1.966636E-03,2.71742E-03,1.623066E-03,2.208549E-03,1.950531E-03,5.476398E-05,6.45757E-04,2.600375E-03,1.900631E-03,2.591808E-03,1.572088E-03,2.124644E-03,1.881169E-03,5.476398E-05,6.45757E-04,
45630.6051157407,20.22635,1.961652E-02,1.555639E-02,2.203164E-02,1.089912E-02,.0177998,1.378361E-02,4.493026E-04,4.799088E-03,1.866308E-02,1.493789E-02,2.079006E-02,1.055819E-02,.0169799,.0132685,4.296903E-04,4.723667E-03,2.935823E-03,2.311936E-03,3.282816E-03,1.611108E-03,2.650772E-03,2.041599E-03,6.328282E-05,6.956799E-04,2.79532E-03,2.22079E-03,3.09985E-03,1.560867E-03,2.529948E-03,1.965689E-03,6.328282E-05,6.956799E-04,
45630.6051273148,20.8196,1.872489E-02,1.454875E-02,.0197745,1.303258E-02,1.643575E-02,1.281343E-02,4.137239E-04,4.432308E-03,.0178559,1.400679E-02,1.877004E-02,1.254875E-02,1.573502E-02,1.236722E-02,3.966372E-04,4.349471E-03,2.804428E-03,2.163446E-03,2.950192E-03,1.925506E-03,2.449759E-03,1.898627E-03,5.841491E-05,6.405701E-04,2.67637E-03,2.083579E-03,2.802169E-03,1.854206E-03,2.346495E-03,1.832872E-03,5.841491E-05,6.405701E-04,
45630.6051388889,20.76875,1.797216E-02,1.503391E-02,1.830528E-02,1.045459E-02,1.541491E-02,1.263558E-02,4.269556E-04,4.244389E-03,1.717164E-02,1.445569E-02,1.744265E-02,1.014044E-02,1.479761E-02,.0122015,4.094648E-04,4.180339E-03,2.693502E-03,2.23494E-03,2.73368E-03,.0015456,2.299323E-03,1.872418E-03,6.03041E-05,6.156611E-04,2.575533E-03,2.14973E-03,2.606558E-03,1.499305E-03,2.208354E-03,1.808449E-03,6.03041E-05,6.156611E-04,
45630.605150463,21.2942,2.430367E-02,1.775808E-02,1.952624E-02,1.200099E-02,.0167721,1.387152E-02,4.755663E-04,4.463973E-03,.0228478,1.695595E-02,1.854645E-02,1.158922E-02,1.604279E-02,1.334993E-02,4.508249E-04,4.386938E-03,3.626547E-03,2.63639E-03,2.913608E-03,1.773486E-03,2.499324E-03,2.054553E-03,6.639543E-05,6.460881E-04,3.412002E-03,2.518183E-03,2.76922E-03,1.712804E-03,2.39185E-03,1.977689E-03,6.639543E-05,6.460881E-04,
45630.605162037,21.4298,1.940607E-02,1.462384E-02,.0181569,1.143368E-02,1.767688E-02,1.284687E-02,4.534322E-04,4.433562E-03,1.847289E-02,1.407633E-02,1.730804E-02,1.105918E-02,1.686808E-02,1.239837E-02,4.342809E-04,4.360564E-03,2.90481E-03,2.17451E-03,2.711814E-03,1.689884E-03,2.632658E-03,1.903555E-03,6.39589E-05,6.422038E-04,2.767293E-03,2.093827E-03,2.586721E-03,1.634695E-03,2.513469E-03,1.837462E-03,6.39589E-05,6.422038E-04,
45630.6051736111,21.61625,2.175213E-02,1.787161E-02,1.946651E-02,1.312636E-02,1.718428E-02,1.419066E-02,4.045074E-04,4.695081E-03,2.058182E-02,1.705941E-02,.0184926,1.263571E-02,1.641924E-02,1.364525E-02,3.846488E-04,4.606725E-03,3.250539E-03,2.65312E-03,2.904805E-03,1.939326E-03,2.560067E-03,2.101583E-03,5.664931E-05,6.784573E-04,3.078076E-03,2.53343E-03,2.761285E-03,1.867021E-03,2.447325E-03,2.021208E-03,5.664931E-05,6.784573E-04,
